Protein_ID,Protein_Name,Gene_Symbol,Tissue,Tissue_Compartment,Species,Abundance_Young,Abundance_Old,Abundance_Young_transformed,Abundance_Old_transformed,Zscore_Young,Zscore_Old,Zscore_Delta,Method,Study_ID,Canonical_Gene_Symbol,Matrisome_Category,Matrisome_Division,Match_Level,Match_Confidence
Q01469,"Fatty acid-binding protein, epidermal OS=Homo sapiens GN=FABP5 PE=1 SV=3",FABP5,Kidney_Glomerular,Glomerular,Homo sapiens,26579.4417715457,50631.02472825183,14.698077462204237,15.627762557002821,0.5267487138016479,0.7956753686284271,0.26892665482677924,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q01484,Ankyrin-2 OS=Homo sapiens GN=ANK2 PE=1 SV=4,ANK2,Kidney_Glomerular,Glomerular,Homo sapiens,117471.4952430786,70286.67463740084,16.84196348125723,16.100984105853307,1.1813643681745458,0.9503211470152839,-0.2310432211592619,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q01518,Adenylyl cyclase-associated protein 1 OS=Homo sapiens GN=CAP1 PE=1 SV=5,CAP1,Kidney_Glomerular,Glomerular,Homo sapiens,1219.485594246897,525.1915764614176,10.253239551324606,9.039444343077822,-0.8304411982335083,-1.3573449258354782,-0.5269037276019699,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q01546,"Keratin, type II cytoskeletal 2 oral OS=Homo sapiens GN=KRT76 PE=1 SV=2",KRT76,Kidney_Glomerular,Glomerular,Homo sapiens,400.402970627538,942.1872283269972,8.648907483340624,9.881400372729747,-1.3203090723561572,-1.0821990752517219,0.23810999710443537,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q01740,Dimethylaniline monooxygenase [N-oxide-forming] 1 OS=Homo sapiens GN=FMO1 PE=2 SV=3,FMO1,Kidney_Glomerular,Glomerular,Homo sapiens,12730.311720067317,20906.32323076216,13.636093448792195,14.35172074473349,0.20248177344426688,0.3786730579941873,0.17619128454992045,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q01831,DNA repair protein complementing XP-C cells OS=Homo sapiens GN=XPC PE=1 SV=4,XPC,Kidney_Glomerular,Glomerular,Homo sapiens,15149.247982927778,49959.0986841194,13.887053787822733,15.60848870619406,0.2791101786375091,0.7893767973396227,0.5102666187021137,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q01844,RNA-binding protein EWS OS=Homo sapiens GN=EWSR1 PE=1 SV=1,EWSR1,Kidney_Glomerular,Glomerular,Homo sapiens,187678.663291272,190340.4052915692,17.517912804635564,17.538229902108604,1.387759206665858,1.4200038895595433,0.03224468289368532,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q01955,Collagen alpha-3(IV) chain OS=Homo sapiens GN=COL4A3 PE=1 SV=3,COL4A3,Kidney_Glomerular,Glomerular,Homo sapiens,6970832.847480907,5483023.16721765,22.732899810162824,22.3865404018588,2.980106981141923,3.0044007812825146,0.02429380014059168,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,COL4A3,Collagens,Core matrisome,exact_gene,100
Q01974,Tyrosine-protein kinase transmembrane receptor ROR2 OS=Homo sapiens GN=ROR2 PE=1 SV=2,ROR2,Kidney_Glomerular,Glomerular,Homo sapiens,18083.85544014537,27259.66649901317,14.142494445521079,14.734533214732425,0.3571066074618871,0.5037737271056968,0.14666711964380968,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q01995,Transgelin OS=Homo sapiens GN=TAGLN PE=1 SV=4,TAGLN,Kidney_Glomerular,Glomerular,Homo sapiens,2023.2330271276,2693.221800724694,10.983159665469964,11.39565290963961,-0.6075668807955564,-0.5873510219170135,0.020215858878542936,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q02218,"2-oxoglutarate dehydrogenase, mitochondrial OS=Homo sapiens GN=OGDH PE=1 SV=3",OGDH,Kidney_Glomerular,Glomerular,Homo sapiens,23463.065470439335,34890.0563728995,14.518165381231997,15.090569657244313,0.4718142333448668,0.6201241615271318,0.14830992818226502,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q02252,"Methylmalonate-semialdehyde dehydrogenase [acylating], mitochondrial OS=Homo sapiens GN=ALDH6A1 PE=1 SV=2",ALDH6A1,Kidney_Glomerular,Glomerular,Homo sapiens,50039.144673964365,34744.850379177464,15.610798340118514,15.084553069763912,0.8054395441190086,0.6181579791831548,-0.1872815649358538,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q02318,"Sterol 26-hydroxylase, mitochondrial OS=Homo sapiens GN=CYP27A1 PE=1 SV=1",CYP27A1,Kidney_Glomerular,Glomerular,Homo sapiens,11355.933469373398,18862.901216563885,13.47128571916721,14.203340448126786,0.15215926617691342,0.33018332517928073,0.1780240590023673,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q02338,"D-beta-hydroxybutyrate dehydrogenase, mitochondrial OS=Homo sapiens GN=BDH1 PE=1 SV=3",BDH1,Kidney_Glomerular,Glomerular,Homo sapiens,3875.0862133151472,6352.753384819786,11.920384944718219,12.633393378899477,-0.3213938594607162,-0.18286534544144364,0.13852851401927255,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q02388,Collagen alpha-1(VII) chain OS=Homo sapiens GN=COL7A1 PE=1 SV=2,COL7A1,Kidney_Glomerular,Glomerular,Homo sapiens,275654.202433641,314488.212556107,18.072505304069676,18.262651005822068,1.5570988677770057,1.6567400773679095,0.09964120959090383,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,COL7A1,Collagens,Core matrisome,exact_gene,100
Q02413,Desmoglein-1 OS=Homo sapiens GN=DSG1 PE=1 SV=2,DSG1,Kidney_Glomerular,Glomerular,Homo sapiens,63031.1377194011,41803.4960826487,15.943799971757691,15.35137049236559,0.9071184948959784,0.705352207987068,-0.2017662869089104,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q02539,Histone H1.1 OS=Homo sapiens GN=HIST1H1A PE=1 SV=3,HIST1H1A,Kidney_Glomerular,Glomerular,Homo sapiens,2585.270062945063,3278.211561114547,11.336657216472487,11.679133266089579,-0.4996296916855913,-0.4947114528038156,0.004918238881775672,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q02878,60S ribosomal protein L6 OS=Homo sapiens GN=RPL6 PE=1 SV=3,RPL6,Kidney_Glomerular,Glomerular,Homo sapiens,59298.58614279134,66634.75689129594,15.85573441565587,16.024008917906297,0.8802284964898264,0.9251661474480496,0.04493765095822322,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q02880,DNA topoisomerase 2-beta OS=Homo sapiens GN=TOP2B PE=1 SV=3,TOP2B,Kidney_Glomerular,Glomerular,Homo sapiens,62603.421950256896,60346.666598135635,15.933976942464504,15.881010368385924,0.9041191242710771,0.8784351351928226,-0.025683989078254532,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q02928,Cytochrome P450 4A11 OS=Homo sapiens GN=CYP4A11 PE=1 SV=1,CYP4A11,Kidney_Glomerular,Glomerular,Homo sapiens,4556.192921774046,7095.744973813878,12.153929730798252,12.792941747741514,-0.25008313136860844,-0.1307259579814577,0.11935717338715074,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q02978,Mitochondrial 2-oxoglutarate/malate carrier protein OS=Homo sapiens GN=SLC25A11 PE=1 SV=3,SLC25A11,Kidney_Glomerular,Glomerular,Homo sapiens,45752.4009996409,43942.31382214456,15.481591367163604,15.42335604891249,0.7659873967572842,0.7288766278953503,-0.037110768861933874,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q03113,Guanine nucleotide-binding protein subunit alpha-12 OS=Homo sapiens GN=GNA12 PE=1 SV=4,GNA12,Kidney_Glomerular,Glomerular,Homo sapiens,732.972727449733,249.0492350458918,9.519582646979437,7.966068381314166,-1.0544565098008887,-1.7081173315129026,-0.6536608217120139,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q03135,Caveolin-1 OS=Homo sapiens GN=CAV1 PE=1 SV=4,CAV1,Kidney_Glomerular,Glomerular,Homo sapiens,1763.669827514144,2650.2713153895434,10.785182562908108,11.372468599280028,-0.6680173475613346,-0.5949275064000834,0.07308984116125117,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q03154,Aminoacylase-1 OS=Homo sapiens GN=ACY1 PE=1 SV=1,ACY1,Kidney_Glomerular,Glomerular,Homo sapiens,324581.1261157873,219777.76595990467,18.308224031087633,17.745692480723193,1.6290733885134052,1.4878013346123555,-0.1412720539010497,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q03164,Histone-lysine N-methyltransferase 2A OS=Homo sapiens GN=KMT2A PE=1 SV=5,KMT2A,Kidney_Glomerular,Glomerular,Homo sapiens,96419.9694420354,61745.174125056066,16.55705931459564,15.914062127715507,1.0943715309456687,0.8892362389485463,-0.20513529199712244,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q03468,Protein ERCC6-PGBD3 OS=Homo sapiens GN=ERCC6-PGBD3 PE=4 SV=1,ERCC6-PGBD3,Kidney_Glomerular,Glomerular,Homo sapiens,30298.632350685,27388.521074530232,14.887012667998123,14.741336419253164,0.5844383214933269,0.5059969708721533,-0.07844135062117352,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q03591,Complement factor H-related protein 1 OS=Homo sapiens GN=CFHR1 PE=1 SV=2,CFHR1,Kidney_Glomerular,Glomerular,Homo sapiens,4545.757391693896,15289.424687824185,12.150622310706728,13.900340857308276,-0.25109302132929545,0.23116499499788762,0.48225801632718307,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q03692,Collagen alpha-1(X) chain OS=Homo sapiens GN=COL10A1 PE=1 SV=2,COL10A1,Kidney_Glomerular,Glomerular,Homo sapiens,393577.15716749965,381994.55137977935,18.586290630529223,18.543196311546783,1.7139784381918899,1.7484204906583973,0.034442052466507445,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,COL10A1,Collagens,Core matrisome,exact_gene,100
Q04741,Homeobox protein EMX1 OS=Homo sapiens GN=EMX1 PE=1 SV=2,EMX1,Kidney_Glomerular,Glomerular,Homo sapiens,1804.9706665004333,554.3034006010067,10.818558744680171,9.117132420595754,-0.6578262409087343,-1.331956958511668,-0.6741307176029336,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q04837,"Single-stranded DNA-binding protein, mitochondrial OS=Homo sapiens GN=SSBP1 PE=1 SV=1",SSBP1,Kidney_Glomerular,Glomerular,Homo sapiens,155924.25199776146,163090.7877894673,17.250495064960003,17.315324613852084,1.3061056872656216,1.347159865671131,0.0410541784055094,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q04917,14-3-3 protein eta OS=Homo sapiens GN=YWHAH PE=1 SV=4,YWHAH,Kidney_Glomerular,Glomerular,Homo sapiens,12435.594633158864,6816.87149953672,13.60230388283031,12.735105693068054,0.19216444377443362,-0.14962641108958102,-0.3417908548640146,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q05639,Elongation factor 1-alpha 2 OS=Homo sapiens GN=EEF1A2 PE=1 SV=1,EEF1A2,Kidney_Glomerular,Glomerular,Homo sapiens,9911.142733333389,5514.695306839983,13.274981246877246,12.429327047632155,0.09221952150653959,-0.24955291856241316,-0.34177244006895274,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q05707,Collagen alpha-1(XIV) chain OS=Homo sapiens GN=COL14A1 PE=1 SV=3,COL14A1,Kidney_Glomerular,Glomerular,Homo sapiens,45332.096757146704,149867.905860198,15.468277096334319,17.193341564763394,0.7619220080034266,1.3072965846727358,0.5453745766693092,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,COL14A1,Collagens,Core matrisome,exact_gene,100
Q06033,Inter-alpha-trypsin inhibitor heavy chain H3 OS=Homo sapiens GN=ITIH3 PE=1 SV=2,ITIH3,Kidney_Glomerular,Glomerular,Homo sapiens,591.768503824905,1675.8699275297556,9.211324983263978,10.711555070054713,-1.1485801201305514,-0.8109098246646009,0.3376702954659505,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,ITIH3,ECM Regulators,Matrisome-associated,exact_gene,100
Q06278,Aldehyde oxidase OS=Homo sapiens GN=AOX1 PE=1 SV=2,AOX1,Kidney_Glomerular,Glomerular,Homo sapiens,369944.22990008193,264391.54300122964,18.49695217112321,18.012321961695207,1.6866997706018245,1.5749341452925987,-0.11176562530922585,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q06323,Proteasome activator complex subunit 1 OS=Homo sapiens GN=PSME1 PE=1 SV=1,PSME1,Kidney_Glomerular,Glomerular,Homo sapiens,16393.879814098967,60945.04382309,14.00095770535856,15.895244954093844,0.31388968036973675,0.8830869068464231,0.5691972264766864,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q06587,E3 ubiquitin-protein ligase RING1 OS=Homo sapiens GN=RING1 PE=1 SV=2,RING1,Kidney_Glomerular,Glomerular,Homo sapiens,15715.380150194433,9822.613320293754,13.939981349007896,13.262038058738074,0.2952711171350191,0.022571719034062927,-0.27269939810095617,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q06830,Peroxiredoxin-1 OS=Homo sapiens GN=PRDX1 PE=1 SV=1,PRDX1,Kidney_Glomerular,Glomerular,Homo sapiens,36497.0125086486,41358.30964895073,15.155530284035656,15.335924484584615,0.6664276779100942,0.700304551340703,0.033876873430608856,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q07021,"Complement component 1 Q subcomponent-binding protein, mitochondrial OS=Homo sapiens GN=C1QBP PE=1 SV=1",C1QBP,Kidney_Glomerular,Glomerular,Homo sapiens,46406.278867930465,59473.18030260353,15.502063485830762,15.85997586252574,0.7722383677690831,0.8715611930833967,0.09932282531431369,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q07065,Cytoskeleton-associated protein 4 OS=Homo sapiens GN=CKAP4 PE=1 SV=2,CKAP4,Kidney_Glomerular,Glomerular,Homo sapiens,15920.44415249556,7415.646725758731,13.958683580829897,12.856551335983148,0.3009816696614079,-0.10993875099481429,-0.41092042065622214,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q07075,Glutamyl aminopeptidase OS=Homo sapiens GN=ENPEP PE=1 SV=3,ENPEP,Kidney_Glomerular,Glomerular,Homo sapiens,9169.512981779331,3399.3976153247836,13.162786722470363,11.731487738118487,0.05796196706616414,-0.4776023458778725,-0.5355643129440366,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q07092,Collagen alpha-1(XVI) chain OS=Homo sapiens GN=COL16A1 PE=1 SV=2,COL16A1,Kidney_Glomerular,Glomerular,Homo sapiens,371876.284702387,378698.472133484,18.504467101257166,18.53069388469813,1.6889943846174431,1.7443347774519065,0.05534039283446335,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,COL16A1,Collagens,Core matrisome,exact_gene,100
Q07157,Tight junction protein ZO-1 OS=Homo sapiens GN=TJP1 PE=1 SV=3,TJP1,Kidney_Glomerular,Glomerular,Homo sapiens,27886.96274694417,19082.239661082654,14.767354926958632,14.220018490422685,0.5479019432739524,0.33563360283270416,-0.2122683404412482,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q07507,Dermatopontin OS=Homo sapiens GN=DPT PE=1 SV=2,DPT,Kidney_Glomerular,Glomerular,Homo sapiens,23812.36303056103,73907.18541356814,14.539483758448252,16.173446532846523,0.47832360153308406,0.9740014051383289,0.4956778036052448,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,DPT,ECM Glycoproteins,Core matrisome,exact_gene,100
Q07666,"KH domain-containing, RNA-binding, signal transduction-associated protein 1 OS=Homo sapiens GN=KHDRBS1 PE=1 SV=1",KHDRBS1,Kidney_Glomerular,Glomerular,Homo sapiens,10149.828341805813,8767.630946909627,13.3093098405416,13.098135895828658,0.10270143827150761,-0.03099046050739401,-0.1336918987789016,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q07890,Son of sevenless homolog 2 OS=Homo sapiens GN=SOS2 PE=1 SV=2,SOS2,Kidney_Glomerular,Glomerular,Homo sapiens,51241.593329785865,53501.84557861,15.645055870243572,15.707328003642221,0.8158997622932567,0.8216768481851738,0.005777085891917166,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q07912,Activated CDC42 kinase 1 OS=Homo sapiens GN=TNK2 PE=1 SV=3,TNK2,Kidney_Glomerular,Glomerular,Homo sapiens,289459.68114081,200806.87354661067,18.143007867640556,17.61545631197228,1.5786261697775594,1.4452409868438938,-0.13338518293366564,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q07955,Serine/arginine-rich splicing factor 1 OS=Homo sapiens GN=SRSF1 PE=1 SV=2,SRSF1,Kidney_Glomerular,Glomerular,Homo sapiens,36366.65847607816,37826.9128622217,15.150368420721117,15.207163558094047,0.6648515509605266,0.658226303316461,-0.006625247644065579,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q07960,Rho GTPase-activating protein 1 OS=Homo sapiens GN=ARHGAP1 PE=1 SV=1,ARHGAP1,Kidney_Glomerular,Glomerular,Homo sapiens,10225.255703789588,15369.159596745065,13.319990385200633,13.907844524944903,0.10596264323711506,0.23361714563481692,0.12765450239770187,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q07973,"1,25-dihydroxyvitamin D(3) 24-hydroxylase, mitochondrial OS=Homo sapiens GN=CYP24A1 PE=1 SV=2",CYP24A1,Kidney_Glomerular,Glomerular,Homo sapiens,2833.7957368428565,14825.12094808091,11.469029069190926,13.855853565271902,-0.4592111777264815,0.21662683222402346,0.675838009950505,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q08188,Protein-glutamine gamma-glutamyltransferase E OS=Homo sapiens GN=TGM3 PE=1 SV=4,TGM3,Kidney_Glomerular,Glomerular,Homo sapiens,17734.796509382668,11036.34962647026,14.114376502285628,13.430106162191167,0.3485210550364718,0.07749530132578614,-0.27102575371068566,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,TGM3,ECM Regulators,Matrisome-associated,exact_gene,100
Q08211,ATP-dependent RNA helicase A OS=Homo sapiens GN=DHX9 PE=1 SV=4,DHX9,Kidney_Glomerular,Glomerular,Homo sapiens,233248.11399415,273358.3570633393,17.831512075390915,18.060439234125884,1.4835138270197226,1.5906585624645764,0.10714473544485381,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q08257,Quinone oxidoreductase OS=Homo sapiens GN=CRYZ PE=1 SV=1,CRYZ,Kidney_Glomerular,Glomerular,Homo sapiens,11422.50968826227,20963.0384060288,13.47971834303007,14.355629036651488,0.1547340894366432,0.3799502628198975,0.2252161733832543,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q08379,Golgin subfamily A member 2 OS=Homo sapiens GN=GOLGA2 PE=1 SV=3,GOLGA2,Kidney_Glomerular,Glomerular,Homo sapiens,78636.01125772863,104560.3183561758,16.262920870027635,16.673989710946053,1.0045590928515185,1.1375757173848104,0.133016624533292,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q08380,Galectin-3-binding protein OS=Homo sapiens GN=LGALS3BP PE=1 SV=1,LGALS3BP,Kidney_Glomerular,Glomerular,Homo sapiens,15877.86777603531,23145.1398058484,13.954820426026957,14.498483987837334,0.2998020912758056,0.4266343480569618,0.12683225678115623,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q08426,Peroxisomal bifunctional enzyme OS=Homo sapiens GN=EHHADH PE=1 SV=3,EHHADH,Kidney_Glomerular,Glomerular,Homo sapiens,210842.96785411533,389180.0155111973,17.685816221823647,18.57008181072269,1.439026953335792,1.7572064999968924,0.3181795466611004,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q08431,Lactadherin OS=Homo sapiens GN=MFGE8 PE=1 SV=2,MFGE8,Kidney_Glomerular,Glomerular,Homo sapiens,35178.082736794604,75351.23395580861,15.102430245863308,16.201362663359166,0.6502140751688572,0.9831242182121707,0.33291014304331346,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,MFGE8,ECM Glycoproteins,Core matrisome,exact_gene,100
Q08554,Desmocollin-1 OS=Homo sapiens GN=DSC1 PE=1 SV=2,DSC1,Kidney_Glomerular,Glomerular,Homo sapiens,6345.38003928291,4249.390066121429,12.631718201185864,12.053379530767973,-0.10419486612735765,-0.37241016485496586,-0.2682152987276082,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q08830,Fibrinogen-like protein 1 OS=Homo sapiens GN=FGL1 PE=1 SV=3,FGL1,Kidney_Glomerular,Glomerular,Homo sapiens,1256.9139597933176,14222.387342001231,10.29681753118407,13.795977467540935,-0.8171350674278449,0.1970597060801155,1.0141947735079604,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,FGL1,ECM Glycoproteins,Core matrisome,exact_gene,100
Q08945,FACT complex subunit SSRP1 OS=Homo sapiens GN=SSRP1 PE=1 SV=1,SSRP1,Kidney_Glomerular,Glomerular,Homo sapiens,14333.557280648633,9956.844771732343,13.807209727526853,13.281617810731097,0.25473053750273267,0.02897025687524498,-0.22576028062748768,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q08AH3,"Acyl-coenzyme A synthetase ACSM2A, mitochondrial OS=Homo sapiens GN=ACSM2A PE=1 SV=2",ACSM2A,Kidney_Glomerular,Glomerular,Homo sapiens,30407.393093664603,41753.46361384616,14.892181959908497,15.349642811611465,0.5860167166955347,0.7047876129561051,0.11877089626057047,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q08J23,tRNA (cytosine(34)-C(5))-methyltransferase OS=Homo sapiens GN=NSUN2 PE=1 SV=2,NSUN2,Kidney_Glomerular,Glomerular,Homo sapiens,282420.65521616966,272937.927151324,18.107491188666238,18.058218644069562,1.5677814822142742,1.589932887823233,0.022151405608958896,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q09666,Neuroblast differentiation-associated protein AHNAK OS=Homo sapiens GN=AHNAK PE=1 SV=2,AHNAK,Kidney_Glomerular,Glomerular,Homo sapiens,196548.09215996333,269951.173077549,17.58453017455423,18.04234430476569,1.40810020092318,1.5847452551721264,0.1766450542489464,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q0VF96,Cingulin-like protein 1 OS=Homo sapiens GN=CGNL1 PE=1 SV=2,CGNL1,Kidney_Glomerular,Glomerular,Homo sapiens,3110.5744146975735,22824.82823811671,11.603429033998863,14.478379589084026,-0.41817339860550706,0.4200643590068915,0.8382377576123985,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q10567,AP-1 complex subunit beta-1 OS=Homo sapiens GN=AP1B1 PE=1 SV=2,AP1B1,Kidney_Glomerular,Glomerular,Homo sapiens,1912.2735500413,2269.16911951478,10.901827442232264,11.148584061824511,-0.6324009186423387,-0.6680915426695493,-0.03569062402721057,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q10713,Mitochondrial-processing peptidase subunit alpha OS=Homo sapiens GN=PMPCA PE=1 SV=2,PMPCA,Kidney_Glomerular,Glomerular,Homo sapiens,100.7381879437501,277.9257794687704,6.668717493512451,8.123737470117945,-1.9249416668383124,-1.6565920807612498,0.2683495860770626,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q12768,WASH complex subunit strumpellin OS=Homo sapiens GN=KIAA0196 PE=1 SV=1,KIAA0196,Kidney_Glomerular,Glomerular,Homo sapiens,759.2835520408611,448.1889257168,9.570393769948732,8.811178549814223,-1.0389418060263573,-1.4319407285078027,-0.3929989224814454,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q12769,Nuclear pore complex protein Nup160 OS=Homo sapiens GN=NUP160 PE=1 SV=3,NUP160,Kidney_Glomerular,Glomerular,Homo sapiens,92.77742918015066,1355.1171632020744,6.551168824363185,10.405266111712008,-1.9608340595737248,-0.9110030991345947,1.04983096043913,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q12788,Transducin beta-like protein 3 OS=Homo sapiens GN=TBL3 PE=1 SV=2,TBL3,Kidney_Glomerular,Glomerular,Homo sapiens,108.75827214050936,540.7795983521206,6.778185865083041,9.081562257160359,-1.891516517808948,-1.3435810606371448,0.5479354571718031,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q12789,General transcription factor 3C polypeptide 1 OS=Homo sapiens GN=GTF3C1 PE=1 SV=4,GTF3C1,Kidney_Glomerular,Glomerular,Homo sapiens,38818.63605377503,36984.3021856462,15.244498971947362,15.174664442815155,0.6935934392138343,0.6476058001052339,-0.045987639108600376,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q12792,Twinfilin-1 OS=Homo sapiens GN=TWF1 PE=1 SV=3,TWF1,Kidney_Glomerular,Glomerular,Homo sapiens,4580.581539650883,2521.5643421678265,12.161629980266765,11.300675352781665,-0.24773193181794767,-0.6183890806133208,-0.3706571487953731,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q12797,Aspartyl/asparaginyl beta-hydroxylase OS=Homo sapiens GN=ASPH PE=1 SV=3,ASPH,Kidney_Glomerular,Glomerular,Homo sapiens,33162.79560210546,32014.849614366165,15.01732151252799,14.966498675259135,0.6242269150913091,0.5795785573995784,-0.0446483576917307,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q12805,EGF-containing fibulin-like extracellular matrix protein 1 OS=Homo sapiens GN=EFEMP1 PE=1 SV=2,EFEMP1,Kidney_Glomerular,Glomerular,Homo sapiens,116151.8514122802,141687.90624517144,16.82566504543986,17.112367279046843,1.1763877923990496,1.2808347055077358,0.10444691310868626,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,EFEMP1,ECM Glycoproteins,Core matrisome,exact_gene,100
Q12849,G-rich sequence factor 1 OS=Homo sapiens GN=GRSF1 PE=1 SV=3,GRSF1,Kidney_Glomerular,Glomerular,Homo sapiens,1684.920355530122,5926.53346212217,10.71932066827557,12.533216186696903,-0.6881276644671572,-0.21560261174389506,0.4725250527232622,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
