Protein_ID,Protein_Name,Gene_Symbol,Canonical_Gene_Symbol,Matrisome_Category,Matrisome_Division,Dataset_Name,Organ,Compartment,Tissue,Tissue_Compartment,Species,Abundance_Young,Abundance_Old,Method,Study_ID,Match_Level,Match_Confidence
Q9JI78,,Ngly1,Ngly1,ECM Regulators,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,27.367225323296612,27.605220962467353,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
O88322,,Nid2,Nid2,ECM Glycoproteins,Core matrisome,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,28.993753029795432,29.36306673361075,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
Q07076,,Anxa7,Anxa7,ECM-affiliated Proteins,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,32.89487653667384,32.862892980203036,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
A0A2R8VHV8,,Nell2,Nell2,ECM Glycoproteins,Core matrisome,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,27.481612870826847,27.434481246615032,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
Q8K4Q8,,Colec12,Colec12,ECM-affiliated Proteins,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,22.67798747509015,22.695912622429365,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
A2AJ76,,Hmcn2,Hmcn2,ECM Glycoproteins,Core matrisome,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,26.172603242716985,26.22528414947995,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
Q76KF0,,Sema6d,Sema6d,ECM-affiliated Proteins,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,25.4736206536012,25.4530728418928,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
A6H6E2,,Mmrn2,Mmrn2,ECM Glycoproteins,Core matrisome,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,23.61067410238333,23.717444871055434,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
Q9DC11,,Plxdc2,Plxdc2,ECM-affiliated Proteins,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,25.883315399343,25.643767830574035,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
E9PZ16,,Hspg2,Hspg2,Proteoglycans,Core matrisome,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,31.598706330153416,31.994101230736316,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
B2RXS4,,Plxnb2,Plxnb2,ECM-affiliated Proteins,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,29.251584090284652,29.238565072917567,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
Q3U0K8,,Ogfod1,Ogfod1,ECM Regulators,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,28.037816908331564,27.980840381630784,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
Q925T6,,Grip1,Lgals12,ECM-affiliated Proteins,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,27.96216332410403,27.805496333497384,TMT 6-plex LC-MS/MS,Tsumagari_2023,3,80
D3Z1M4,,Cabp1,S100g,Secreted Factors,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,25.359315484722732,25.400567909348897,TMT 6-plex LC-MS/MS,Tsumagari_2023,3,80
Q3UR50,,Vwa5b2,Vwa5b2,ECM Glycoproteins,Core matrisome,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,27.850390694303996,27.883731275365502,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
E9PV24,,Fga,Fga,ECM Glycoproteins,Core matrisome,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,27.180745098091986,27.51544375945197,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
Q60847,,Col12a1,Col12a1,Collagens,Core matrisome,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,27.20542674020325,27.697173616812666,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
E9PYH0,,Vcan,Vcan,Proteoglycans,Core matrisome,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,31.359895907701667,31.641854609414413,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
Q80TR4,,Slit1,Slit1,ECM Glycoproteins,Core matrisome,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,26.203214407432114,25.949202298861152,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
O35181,,Nrg3,Nrg3,Secreted Factors,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,23.8376115631621,23.863396793105732,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
E9Q557,,Dsp,Dspp,ECM Glycoproteins,Core matrisome,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,27.38754213872602,27.09012641795732,TMT 6-plex LC-MS/MS,Tsumagari_2023,3,80
E9Q5D9,,Igfbp7,Igfbp7,ECM Glycoproteins,Core matrisome,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,24.48743565383485,24.428641897135517,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
Q60715-2,,P4ha1,P4ha1,ECM Regulators,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,26.147385269708682,26.221197481886012,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
E9Q7T7,,Chadl,Chadl,Proteoglycans,Core matrisome,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,25.222175863971884,25.22348721786335,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
P02469,,Lamb1,Lamb1,ECM Glycoproteins,Core matrisome,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,29.045652665765004,28.802268933058844,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
E9QPU1,,Vwf,Vwf,ECM Glycoproteins,Core matrisome,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,22.65322192781173,22.5108100447389,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
E9QPX1,,Col18a1,Col18a1,Collagens,Core matrisome,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,26.598975453591255,26.630425087170483,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
F2Z469,,Matn4,Matn4,ECM Glycoproteins,Core matrisome,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,28.007326460177037,27.478084434358433,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
F6RT34,,Mbp,Prg2,Proteoglycans,Core matrisome,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,40.02021167202828,40.24660145181815,TMT 6-plex LC-MS/MS,Tsumagari_2023,3,80
Q7TMJ8,,Pik3ip1,Pik3ip1,Secreted Factors,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,24.069034329517184,24.239894517353303,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
F6TYB7,,Mbp,Prg2,Proteoglycans,Core matrisome,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,34.06406630846593,34.23019845541135,TMT 6-plex LC-MS/MS,Tsumagari_2023,3,80
F6WR04,,Ctss,Ctss,ECM Regulators,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,25.06649899932857,25.478385987953498,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
Q63ZW6,,Col4a5,Col4a5,Collagens,Core matrisome,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,24.74415308136602,24.93186611007863,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
F8VQJ3,,Lamc1,Lamc1,ECM Glycoproteins,Core matrisome,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,32.33284212401593,32.79010446259762,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
P18242,,Ctsd,Ctsd,ECM Regulators,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,31.436802354892198,31.634870055403514,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
Q61702,,Itih1,Itih1,ECM Regulators,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,23.800950733938027,24.17008118258615,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
F8WJ51,,Ntng1,Ntng1,ECM Glycoproteins,Core matrisome,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,26.180735390804198,26.26455095278085,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
P16675,,Ctsa,Ctsa,ECM Regulators,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,26.942743290919797,27.24569629062925,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
G3X8T9,,Serpina3n,Serpina3n,ECM Regulators,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,26.296718987113962,27.219103341134314,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
Q61703,,Itih2,Itih2,ECM Regulators,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,24.753751705766803,25.810415715952633,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
Q99JR5,,Tinagl1,Tinagl1,ECM Glycoproteins,Core matrisome,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,27.50519686510923,27.962231659195016,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
Q8CAL5,,Gpc5,Gpc5,ECM-affiliated Proteins,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,28.68705078455592,28.57451136345672,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
J3QMV5,,Crlf3,Crlf3,Secreted Factors,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,24.624647010158185,24.79932219276662,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
M0QWP1,,Agrn,Agrn,ECM Glycoproteins,Core matrisome,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,29.92921589549461,30.148637826195852,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
O08677-2,,Kng1,Kng1,ECM Regulators,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,25.9373091445503,26.559994811280365,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
O08797,,Serpinb9,Serpinb9,ECM Regulators,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,27.846847119240383,27.83696585333122,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
O08800,,Serpinb8,Serpinb8,ECM Regulators,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,22.799433206985967,22.61948777353197,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
O09126,,Sema4d,Sema4d,ECM-affiliated Proteins,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,28.22636060612945,28.150392782863534,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
O35188,,Cx3cl1,Cx3cl1,Secreted Factors,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,25.747514661904983,25.810328229934523,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
O35474,,Edil3,Edil3,ECM Glycoproteins,Core matrisome,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,26.523647635638444,26.766336475797733,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
O35598,,Adam10,Adam10,ECM Regulators,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,27.965046448968966,28.146174399253482,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
O35639,,Anxa3,Anxa3,ECM-affiliated Proteins,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,30.569368668521196,30.738282908794265,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
O35684,,Serpini1,Serpini1,ECM Regulators,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,26.07893231088603,25.96434237237435,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
O35988,,Sdc4,Sdc4,ECM-affiliated Proteins,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,30.33917152101175,30.41718654978207,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
O54824,,Il16,Il16,Secreted Factors,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,26.234253593441505,25.9660650344136,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
P02463,,Col4a1,Col4a1,Collagens,Core matrisome,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,27.50250274084435,28.1264227001768,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
P04370,,Mbp,Prg2,Proteoglycans,Core matrisome,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,30.29110546285175,30.273500716732965,TMT 6-plex LC-MS/MS,Tsumagari_2023,3,80
P07356,,Anxa2,Anxa2,ECM-affiliated Proteins,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,30.11850573639865,30.356831963549084,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
P08121,,Col3a1,Col3a1,Collagens,Core matrisome,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,26.242327126846348,26.66105532757167,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
P08122,,Col4a2,Col4a2,Collagens,Core matrisome,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,30.548566732598832,30.943478181474802,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
P08207,,S100a10,S100a10,Secreted Factors,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,26.380245229303423,26.990359891989232,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
P0C7M9,,Clec2l,Clec2l,ECM-affiliated Proteins,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,27.381628763483736,27.322433120470496,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
P10107,,Anxa1,Anxa1,ECM-affiliated Proteins,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,26.525936916988716,26.73749574567275,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
P10493,,Nid1,Nid1,ECM Glycoproteins,Core matrisome,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,28.91416362926692,28.96380990505877,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
P10605,,Ctsb,Ctsb,ECM Regulators,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,30.000404303339085,30.136604652207385,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
P11087,,Col1a1,Col1a1,Collagens,Core matrisome,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,31.99989437317277,32.5765954723419,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
P14069,,S100a6,S100a6,Secreted Factors,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,30.67762590997695,31.296981629955468,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
P14106,,C1qb,C1qb,ECM-affiliated Proteins,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,29.951656249171364,30.47057429163975,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
P14824,,Anxa6,Anxa6,ECM-affiliated Proteins,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,33.499718269252384,33.45818792535099,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
P14847,,Crp,Dmbt1,ECM Glycoproteins,Core matrisome,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,20.568664069915734,21.559366506789853,TMT 6-plex LC-MS/MS,Tsumagari_2023,3,80
P16045,,Lgals1,Lgals1,ECM-affiliated Proteins,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,29.981009899691117,30.1930409719415,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
P19137,,Lama1,Lama1,ECM Glycoproteins,Core matrisome,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,27.818929156177465,28.16685033630642,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
P19324,,Serpinh1,Serpinh1,ECM Regulators,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,29.233521944252015,29.110691619394018,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
P21237,,Bdnf,Bdnf,Secreted Factors,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,24.01407557971785,23.856831523273403,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
P21460,,Cst3,Cst3,ECM Regulators,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,32.13740604893787,32.234766181913194,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
P21956-2,,Mfge8,Mfge8,ECM Glycoproteins,Core matrisome,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,23.99568579679072,24.554506129002487,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
P21981,,Tgm2,Tgm2,ECM Regulators,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,27.654112963046398,28.09142549267496,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
P22599,,Serpina1b,Serpina1b,ECM Regulators,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,27.71236617584745,27.927398531653413,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
P24668,,M6pr,Igf2,Secreted Factors,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,31.104193022510216,31.135141327958014,TMT 6-plex LC-MS/MS,Tsumagari_2023,3,80
P25785,,Timp2,Timp2,ECM Regulators,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,26.61166885316725,26.578152638933116,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
P28653,,Bgn,Bgn,Proteoglycans,Core matrisome,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,28.130234452588198,28.761102015494515,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
P28654,,Dcn,Dcn,Proteoglycans,Core matrisome,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,25.109596393940066,25.373784100466683,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
P31725,,S100a9,S100a9,Secreted Factors,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,25.248106877166034,25.360355616707114,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
P32261,,Serpinc1,Serpinc1,ECM Regulators,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,27.12349991808468,27.51113215994863,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
P43407,,Sdc2,Sdc2,ECM-affiliated Proteins,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,27.99419129324907,28.01019055509413,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
P47880,,Igfbp6,Igfbp6,ECM Glycoproteins,Core matrisome,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,25.275093610421532,25.00478141437277,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
P48036,,Anxa5,Anxa5,ECM-affiliated Proteins,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,34.02443356036749,34.3816402001405,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
P50114,,S100b,S100b,Secreted Factors,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,32.69975652549172,33.15102654310693,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
P50543,,S100a11,S100a11,Secreted Factors,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,26.273542980027283,26.625257051915437,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
P50608,,Fmod,Fmod,Proteoglycans,Core matrisome,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,24.2427311764214,24.865429975265453,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
P51655,,Gpc4,Gpc4,ECM-affiliated Proteins,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,29.669339624529073,29.862421512062102,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
P51885,,Lum,Lum,Proteoglycans,Core matrisome,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,26.539702199484783,26.995586586594253,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
P60882,,Megf8,Megf8,Secreted Factors,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,24.541177286262013,24.617391225132433,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
P61148,,Fgf1,Fgf1,Secreted Factors,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,26.537186556713234,26.415786333690903,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
P61329-2,,Fgf12,Fgf12,Secreted Factors,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,29.371287619599283,28.87933121572202,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
P63084,,S100a5,S100a5,Secreted Factors,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,29.546204598094167,30.912449702078067,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
Q3UZI5,,Ptn,Ptn,Secreted Factors,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,29.857006307958017,29.6291063368048,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
P70206,,Plxna1,Plxna1,ECM-affiliated Proteins,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,30.71359874338768,30.59046397153618,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
P70207,,Plxna2,Plxna2,ECM-affiliated Proteins,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,28.801777589249635,28.65030165472922,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
P70232,,Chl1,Chrdl1,Secreted Factors,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,30.19281745479428,29.918879737863467,TMT 6-plex LC-MS/MS,Tsumagari_2023,3,80
P70232-2,,Chl1,Chrdl1,Secreted Factors,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,25.2677227465005,24.701468765324766,TMT 6-plex LC-MS/MS,Tsumagari_2023,3,80
P70377,,Fgf13,Fgf13,Secreted Factors,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,22.624594197707598,22.333796415532632,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
P70663,,Sparcl1,Sparcl1,ECM Glycoproteins,Core matrisome,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,31.801330489244986,31.99886192194623,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
P82198,,Tgfbi,Tgfbi,ECM Glycoproteins,Core matrisome,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,22.270277679195186,22.328328367252666,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
P97298,,Serpinf1,Serpinf1,ECM Regulators,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,24.050327154002968,24.092842894607646,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
P97352,,S100a13,S100a13,Secreted Factors,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,32.26216690699723,32.396141894814335,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
P97384,,Anxa11,Anxa11,ECM-affiliated Proteins,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,30.62571715895372,30.641699428206234,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
