Protein,RF_Importance,GB_Importance,Avg_Importance
RTCA,0.0,2.4322326918578696e-15,1.2161163459289348e-15
LTF,0.0,2.3569908612767934e-15,1.1784954306383967e-15
PDCD11,0.0,1.9701084803689773e-15,9.850542401844887e-16
RPL12,0.0,1.5957878690988627e-15,7.978939345494314e-16
MST1;MST1L,0.0,1.5908315399839705e-15,7.954157699919853e-16
MRPL3,0.0,1.2925881739892577e-15,6.462940869946288e-16
ATAD3C,0.0,1.0469964208959455e-15,5.234982104479728e-16
PPBP,0.0,8.883248487302319e-16,4.441624243651159e-16
C1qa,0.0,0.0,0.0
BCAS1,0.0,0.0,0.0
AK1,0.0,0.0,0.0
Arhgdia,0.0,0.0,0.0
BCKDHB,0.0,0.0,0.0
BCAP31,0.0,0.0,0.0
AHCY,0.0,0.0,0.0
ADCK3,0.0,0.0,0.0
C1orf123,0.0,0.0,0.0
AHNAK,0.0,0.0,0.0
AHRR,0.0,0.0,0.0
BCKDK,0.0,0.0,0.0
AHSA1,0.0,0.0,0.0
AIF1L,0.0,0.0,0.0
AIFM1,0.0,0.0,0.0
ACSL4,0.0,0.0,0.0
BDH2,0.0,0.0,0.0
AIMP2,0.0,0.0,0.0
BCL7C,0.0,0.0,0.0
AKAP8,0.0,0.0,0.0
AK3,0.0,0.0,0.0
ADAMTSL2,0.0,0.0,0.0
BABAM1,0.0,0.0,0.0
BCAM,0.0,0.0,0.0
ADAM17,0.0,0.0,0.0
C1QB,0.0,0.0,0.0
C19orf80,0.0,0.0,0.0
C17orf96,0.0,0.0,0.0
C16orf62,0.0,0.0,0.0
C14orf159,0.0,0.0,0.0
C11orf54,0.0,0.0,0.0
C11orf31,0.0,0.0,0.0
Brinp2,0.0,0.0,0.0
Bgn,0.0,0.0,0.0
Bdnf,0.0,0.0,0.0
Bcan,0.0,0.0,0.0
Bag6,0.0,0.0,0.0
BPHL,0.0,0.0,0.0
BOP1,0.0,0.0,0.0
ADAM9,0.0,0.0,0.0
ADAMTS4,0.0,0.0,0.0
BMP1,0.0,0.0,0.0
ADAMTS5,0.0,0.0,0.0
BLVRB,0.0,0.0,0.0
CA1,0.0,0.0,0.0
CAPZB,0.0,0.0,0.0
ASS1,0.0,0.0,0.0
ASPDH,0.0,0.0,0.0
C1QBP,0.0,0.0,0.0
ADAM15,0.0,0.0,0.0
BBOX1,0.0,0.0,0.0
BHMT2,0.0,0.0,0.0
ADAR,0.0,0.0,0.0
BAZ2A,0.0,0.0,0.0
BAZ1B,0.0,0.0,0.0
ACSM2A,0.0,0.0,0.0
BAIAP2,0.0,0.0,0.0
BAG5,0.0,0.0,0.0
ACSM4,0.0,0.0,0.0
BAG1,0.0,0.0,0.0
ACSS1,0.0,0.0,0.0
ACSS3,0.0,0.0,0.0
B2m,0.0,0.0,0.0
ACTC1,0.0,0.0,0.0
B2M,0.0,0.0,0.0
ACTG1,0.0,0.0,0.0
Azgp1,0.0,0.0,0.0
Aspn,0.0,0.0,0.0
ACTN3,0.0,0.0,0.0
ACTN4,0.0,0.0,0.0
C1orf52,0.0,0.0,0.0
ACTR1A,0.0,0.0,0.0
ACTR2,0.0,0.0,0.0
BHLHA15,0.0,0.0,0.0
ACY1,0.0,0.0,0.0
BHMT,0.0,0.0,0.0
ATP6V0D1,0.0,0.0,0.0
CA3,0.0,0.0,0.0
Alad,0.0,0.0,0.0
Angptl2,0.0,0.0,0.0
Angpt1,0.0,0.0,0.0
Adam22,0.0,0.0,0.0
Amy1,0.0,0.0,0.0
Adam23,0.0,0.0,0.0
Adam9,0.0,0.0,0.0
Adamtsl1,0.0,0.0,0.0
Adamtsl4,0.0,0.0,0.0
Adck1,0.0,0.0,0.0
Adipoq,0.0,0.0,0.0
Aebp1,0.0,0.0,0.0
Afm,0.0,0.0,0.0
Aga,0.0,0.0,0.0
Ago2,0.0,0.0,0.0
Agrn,0.0,0.0,0.0
Agt,0.0,0.0,0.0
Ahsg,0.0,0.0,0.0
Apoh,0.0,0.0,0.0
Apoe,0.0,0.0,0.0
Apod,0.0,0.0,0.0
Anxa4,0.0,0.0,0.0
Angptl1,0.0,0.0,0.0
Angptl7,0.0,0.0,0.0
Anpep,0.0,0.0,0.0
Anxa1,0.0,0.0,0.0
Anxa11,0.0,0.0,0.0
Anxa2,0.0,0.0,0.0
Anxa3,0.0,0.0,0.0
Anxa5,0.0,0.0,0.0
Apoc1,0.0,0.0,0.0
Anxa6,0.0,0.0,0.0
Anxa7,0.0,0.0,0.0
Aoc3,0.0,0.0,0.0
Apoa1,0.0,0.0,0.0
Apoa2,0.0,0.0,0.0
Apoa4,0.0,0.0,0.0
Apob,0.0,0.0,0.0
Akr1b3,0.0,0.0,0.0
Alb,0.0,0.0,0.0
CA4,0.0,0.0,0.0
Aldoa,0.0,0.0,0.0
Igf2r,0.0,0.0,0.0
Igfals,0.0,0.0,0.0
Igfbp4,0.0,0.0,0.0
Igfbp5,0.0,0.0,0.0
IQGAP3,0.0,0.0,0.0
IQGAP1,0.0,0.0,0.0
Igfbp7,0.0,0.0,0.0
IQCF3,0.0,0.0,0.0
IGHG4,0.0,0.0,0.0
IGHM,0.0,0.0,0.0
IGHV3OR16-12,0.0,0.0,0.0
IGKC,0.0,0.0,0.0
IGKV2D-28,0.0,0.0,0.0
IK,0.0,0.0,0.0
ILF2,0.0,0.0,0.0
ILF3,0.0,0.0,0.0
ILK,0.0,0.0,0.0
Icam1,0.0,0.0,0.0
IVD,0.0,0.0,0.0
ITPR2,0.0,0.0,0.0
ISLR2,0.0,0.0,0.0
Alpl,0.0,0.0,0.0
Ambp,0.0,0.0,0.0
Dag1,0.0,0.0,0.0
Dcn,0.0,0.0,0.0
MIPEP,0.0,0.0,0.0
IQGAP2,0.0,0.0,0.0
IRF2BPL,0.0,0.0,0.0
IST1,0.0,0.0,0.0
ITM2B,0.0,0.0,0.0
ISY1,0.0,0.0,0.0
ITCH,0.0,0.0,0.0
ITGA1,0.0,0.0,0.0
ITGA3,0.0,0.0,0.0
ITGA8,0.0,0.0,0.0
ITGAV,0.0,0.0,0.0
ITGB1,0.0,0.0,0.0
Apoo,0.0,0.0,0.0
Adam17,0.0,0.0,0.0
Adam10,0.0,0.0,0.0
ATP5O,0.0,0.0,0.0
C1ql3,0.0,0.0,0.0
C1qtnf4,0.0,0.0,0.0
C1qtnf9,0.0,0.0,0.0
C2orf47,0.0,0.0,0.0
C3,0.0,0.0,0.0
C3orf38,0.0,0.0,0.0
C4BPA,0.0,0.0,0.0
C4B_2,0.0,0.0,0.0
C4b,0.0,0.0,0.0
C5,0.0,0.0,0.0
C6,0.0,0.0,0.0
C8B,0.0,0.0,0.0
C8a,0.0,0.0,0.0
C8b,0.0,0.0,0.0
C8g,0.0,0.0,0.0
C8orf46,0.0,0.0,0.0
C8orf82,0.0,0.0,0.0
C1qc,0.0,0.0,0.0
C9,0.0,0.0,0.0
C1qb,0.0,0.0,0.0
CANX,0.0,0.0,0.0
CACNA1I,0.0,0.0,0.0
CALB1,0.0,0.0,0.0
CALB2,0.0,0.0,0.0
CALML3,0.0,0.0,0.0
CALR,0.0,0.0,0.0
CAMK2B,0.0,0.0,0.0
CAMK2D,0.0,0.0,0.0
CAP1,0.0,0.0,0.0
C9orf72,0.0,0.0,0.0
CAP2,0.0,0.0,0.0
CAPG,0.0,0.0,0.0
CAPN1,0.0,0.0,0.0
CAPN2,0.0,0.0,0.0
CAPNS1,0.0,0.0,0.0
CAPZA2,0.0,0.0,0.0
CA2,0.0,0.0,0.0
Asah1,0.0,0.0,0.0
Aqp1,0.0,0.0,0.0
ASTL,0.0,0.0,0.0
ATP1A3,0.0,0.0,0.0
ATP6AP1,0.0,0.0,0.0
ATL3,0.0,0.0,0.0
ATM,0.0,0.0,0.0
ATN1,0.0,0.0,0.0
ATP12A,0.0,0.0,0.0
ATP13A1,0.0,0.0,0.0
ATP1A1,0.0,0.0,0.0
ATP1B1,0.0,0.0,0.0
ATP6AP2,0.0,0.0,0.0
ATP2A2,0.0,0.0,0.0
ATP5A1,0.0,0.0,0.0
ATP5B,0.0,0.0,0.0
ATP5C1,0.0,0.0,0.0
ATP5D,0.0,0.0,0.0
ATP5EP2,0.0,0.0,0.0
ATP5L,0.0,0.0,0.0
Adam11,0.0,0.0,0.0
ATP6V0A4,0.0,0.0,0.0
ATP6V0C,0.0,0.0,0.0
ATP6V1H,0.0,0.0,0.0
AGXT2,0.0,0.0,0.0
ATP6V1A,0.0,0.0,0.0
ATP6V1B1,0.0,0.0,0.0
ATP6V1B2,0.0,0.0,0.0
ATP6V1C1,0.0,0.0,0.0
ATP6V1E1,0.0,0.0,0.0
ATP6V1F,0.0,0.0,0.0
ATPAF1,0.0,0.0,0.0
Actg1,0.0,0.0,0.0
AUH,0.0,0.0,0.0
AXIN1,0.0,0.0,0.0
AZGP1,0.0,0.0,0.0
AZU1,0.0,0.0,0.0
Acan,0.0,0.0,0.0
Ace,0.0,0.0,0.0
Ache,0.0,0.0,0.0
AHCTF1,0.0,0.0,0.0
AP2B1,0.0,0.0,0.0
AGPAT3,0.0,0.0,0.0
Col14a1,0.0,0.0,0.0
Clu,0.0,0.0,0.0
Cma1,0.0,0.0,0.0
Cnp,0.0,0.0,0.0
Coch,0.0,0.0,0.0
Col11a1,0.0,0.0,0.0
Col11a2,0.0,0.0,0.0
Col12a1,0.0,0.0,0.0
Col15a1,0.0,0.0,0.0
Cd109,0.0,0.0,0.0
Chadl,0.0,0.0,0.0
Cfl1,0.0,0.0,0.0
Col1a1,0.0,0.0,0.0
Cfi,0.0,0.0,0.0
Cbln4,0.0,0.0,0.0
Ccdc134,0.0,0.0,0.0
Ccl21c,0.0,0.0,0.0
Clic1,0.0,0.0,0.0
Clec3b,0.0,0.0,0.0
Clec2l,0.0,0.0,0.0
Clec1a,0.0,0.0,0.0
DNAJC9,0.0,0.0,0.0
DNALI1,0.0,0.0,0.0
DNASE1L3,0.0,0.0,0.0
DNM1,0.0,0.0,0.0
DNM2,0.0,0.0,0.0
Cx3cl1,0.0,0.0,0.0
Ctss,0.0,0.0,0.0
Cbln1,0.0,0.0,0.0
Chad,0.0,0.0,0.0
Chid1,0.0,0.0,0.0
Chl1,0.0,0.0,0.0
Cilp,0.0,0.0,0.0
Cilp2,0.0,0.0,0.0
Ckm,0.0,0.0,0.0
Clec10a,0.0,0.0,0.0
Ccs,0.0,0.0,0.0
Cd151,0.0,0.0,0.0
DNAJB6,0.0,0.0,0.0
Cspg5,0.0,0.0,0.0
Cpq,0.0,0.0,0.0
Creg1,0.0,0.0,0.0
Creld1,0.0,0.0,0.0
Creld2,0.0,0.0,0.0
Crlf3,0.0,0.0,0.0
Crp,0.0,0.0,0.0
Cspg4,0.0,0.0,0.0
Cst3,0.0,0.0,0.0
Cd163,0.0,0.0,0.0
Cstb,0.0,0.0,0.0
Ctsa,0.0,0.0,0.0
Ctsb,0.0,0.0,0.0
Ctsc,0.0,0.0,0.0
Ctsd,0.0,0.0,0.0
Ctsf,0.0,0.0,0.0
Ctsh,0.0,0.0,0.0
Cpn2,0.0,0.0,0.0
Cpn1,0.0,0.0,0.0
Cpm,0.0,0.0,0.0
Cpb2,0.0,0.0,0.0
Cd209d,0.0,0.0,0.0
Cd34,0.0,0.0,0.0
Cd47,0.0,0.0,0.0
Cd5l,0.0,0.0,0.0
Cd81,0.0,0.0,0.0
Cdh13,0.0,0.0,0.0
Cdnf,0.0,0.0,0.0
Ces1c,0.0,0.0,0.0
Ces1d,0.0,0.0,0.0
Cfb,0.0,0.0,0.0
Cfd,0.0,0.0,0.0
Cfh,0.0,0.0,0.0
Col18a1,0.0,0.0,0.0
Col1a2,0.0,0.0,0.0
Ctsl,0.0,0.0,0.0
DNAJC11,0.0,0.0,0.0
DNAJB2,0.0,0.0,0.0
AGMAT,0.0,0.0,0.0
DAP3,0.0,0.0,0.0
Cxcl12,0.0,0.0,0.0
Cyb5d2,0.0,0.0,0.0
Cyr61,0.0,0.0,0.0
D2HGDH,0.0,0.0,0.0
DAAM1,0.0,0.0,0.0
DAB2,0.0,0.0,0.0
DAD1,0.0,0.0,0.0
DARS,0.0,0.0,0.0
DDOST,0.0,0.0,0.0
DBN1,0.0,0.0,0.0
DBNL,0.0,0.0,0.0
DCAF5,0.0,0.0,0.0
DCAF7,0.0,0.0,0.0
DCD,0.0,0.0,0.0
DCXR,0.0,0.0,0.0
DDAH1,0.0,0.0,0.0
DDX10,0.0,0.0,0.0
DIAPH1,0.0,0.0,0.0
DDX17,0.0,0.0,0.0
DDX19A,0.0,0.0,0.0
DDX41,0.0,0.0,0.0
DDX5,0.0,0.0,0.0
DDX50,0.0,0.0,0.0
DDX52,0.0,0.0,0.0
DDX54,0.0,0.0,0.0
DDX56,0.0,0.0,0.0
DDX6,0.0,0.0,0.0
DECR1,0.0,0.0,0.0
DEDD2,0.0,0.0,0.0
DENND2C,0.0,0.0,0.0
DENND5B,0.0,0.0,0.0
DHRS4,0.0,0.0,0.0
DHRS7B,0.0,0.0,0.0
DHX15,0.0,0.0,0.0
DHX16,0.0,0.0,0.0
DDC,0.0,0.0,0.0
DDX1,0.0,0.0,0.0
DNAJB1,0.0,0.0,0.0
DIXDC1,0.0,0.0,0.0
DUSP3,0.0,0.0,0.0
DVL2,0.0,0.0,0.0
DYNC1H1,0.0,0.0,0.0
DNPH1,0.0,0.0,0.0
DNMT1,0.0,0.0,0.0
DIP2B,0.0,0.0,0.0
DNM3,0.0,0.0,0.0
DKFZp313A047,0.0,0.0,0.0
DHX9,0.0,0.0,0.0
DLAT,0.0,0.0,0.0
DLG5,0.0,0.0,0.0
DLST,0.0,0.0,0.0
DMD,0.0,0.0,0.0
DMGDH,0.0,0.0,0.0
DNAH17,0.0,0.0,0.0
DNAJA3,0.0,0.0,0.0
DUSP23,0.0,0.0,0.0
DUSP15,0.0,0.0,0.0
DTYMK,0.0,0.0,0.0
DSTN,0.0,0.0,0.0
DIAPH3,0.0,0.0,0.0
Ctsz,0.0,0.0,0.0
DNPEP,0.0,0.0,0.0
DOCK8,0.0,0.0,0.0
DOCK9,0.0,0.0,0.0
DOT1L,0.0,0.0,0.0
DPEP1,0.0,0.0,0.0
DPM1,0.0,0.0,0.0
DPYD,0.0,0.0,0.0
DPYS,0.0,0.0,0.0
DPYSL2,0.0,0.0,0.0
DPYSL3,0.0,0.0,0.0
DPYSL5,0.0,0.0,0.0
DRG2,0.0,0.0,0.0
DSG1,0.0,0.0,0.0
Cpe,0.0,0.0,0.0
Cpa3,0.0,0.0,0.0
Col25a1,0.0,0.0,0.0
AKR1A1,0.0,0.0,0.0
APOC3,0.0,0.0,0.0
APOE,0.0,0.0,0.0
APOH,0.0,0.0,0.0
APOO,0.0,0.0,0.0
AQP1,0.0,0.0,0.0
ARF4,0.0,0.0,0.0
ARF5,0.0,0.0,0.0
ASPH,0.0,0.0,0.0
ACADVL,0.0,0.0,0.0
ABHD14B,0.0,0.0,0.0
ACAA1,0.0,0.0,0.0
ACAA2,0.0,0.0,0.0
ACAD11,0.0,0.0,0.0
ACAD8,0.0,0.0,0.0
ACAD9,0.0,0.0,0.0
ACADM,0.0,0.0,0.0
APOB,0.0,0.0,0.0
APOA4,0.0,0.0,0.0
APOA1,0.0,0.0,0.0
APMAP,0.0,0.0,0.0
ARPC4,0.0,0.0,0.0
ARPC4-TTLL3,0.0,0.0,0.0
ASAH1,0.0,0.0,0.0
ASB9,0.0,0.0,0.0
ARHGAP11A,0.0,0.0,0.0
ARFGEF2,0.0,0.0,0.0
AP1M2,0.0,0.0,0.0
ARF6,0.0,0.0,0.0
AP2A2,0.0,0.0,0.0
IMP4,0.0,0.0,0.0
AP2S1,0.0,0.0,0.0
AP3D1,0.0,0.0,0.0
AP3M1,0.0,0.0,0.0
APC2,0.0,0.0,0.0
APEX1,0.0,0.0,0.0
ACADSB,0.0,0.0,0.0
ACAT1,0.0,0.0,0.0
Cp,0.0,0.0,0.0
ACSF3,0.0,0.0,0.0
AASS,0.0,0.0,0.0
ABAT,0.0,0.0,0.0
ABCA13,0.0,0.0,0.0
ABCD3,0.0,0.0,0.0
ABCE1,0.0,0.0,0.0
ABCF1,0.0,0.0,0.0
ABCF3,0.0,0.0,0.0
ACSL3,0.0,0.0,0.0
ACO1,0.0,0.0,0.0
AKAP8L,0.0,0.0,0.0
ADD1,0.0,0.0,0.0
ADH1B,0.0,0.0,0.0
ADH5,0.0,0.0,0.0
ADH6,0.0,0.0,0.0
ADSSL1,0.0,0.0,0.0
AGK,0.0,0.0,0.0
AARS2,0.0,0.0,0.0
A2m,0.0,0.0,0.0
A1CF,0.0,0.0,0.0
A1BG,0.0,0.0,0.0
ACOT13,0.0,0.0,0.0
ACOT7,0.0,0.0,0.0
ACOT8,0.0,0.0,0.0
ACOX2,0.0,0.0,0.0
ACP1,0.0,0.0,0.0
ACSF2,0.0,0.0,0.0
ABHD11,0.0,0.0,0.0
ACSL1,0.0,0.0,0.0
ABHD10,0.0,0.0,0.0
3,0.0,0.0,0.0
36951,0.0,0.0,0.0
37316,0.0,0.0,0.0
37500,0.0,0.0,0.0
39326,0.0,0.0,0.0
5,0.0,0.0,0.0
ARPC3,0.0,0.0,0.0
ARPC2,0.0,0.0,0.0
ARPC1A,0.0,0.0,0.0
ANK3,0.0,0.0,0.0
CASK,0.0,0.0,0.0
Dbi,0.0,0.0,0.0
AMN,0.0,0.0,0.0
ANG,0.0,0.0,0.0
ANGPTL5,0.0,0.0,0.0
ANGPTL6,0.0,0.0,0.0
ANK2,0.0,0.0,0.0
ANKDD1A,0.0,0.0,0.0
ARMT1,0.0,0.0,0.0
ANKRA2,0.0,0.0,0.0
ANKRD18A,0.0,0.0,0.0
ANKRD20A8P,0.0,0.0,0.0
ANKRD30B,0.0,0.0,0.0
ANKRD31,0.0,0.0,0.0
ANO8,0.0,0.0,0.0
ANP32E,0.0,0.0,0.0
Copa,0.0,0.0,0.0
Comp,0.0,0.0,0.0
Colec12,0.0,0.0,0.0
Colec11,0.0,0.0,0.0
Col2a1,0.0,0.0,0.0
Col3a1,0.0,0.0,0.0
Col4a1,0.0,0.0,0.0
Col4a2,0.0,0.0,0.0
Col4a3,0.0,0.0,0.0
Col4a4,0.0,0.0,0.0
Col4a5,0.0,0.0,0.0
Col5a1,0.0,0.0,0.0
Col5a2,0.0,0.0,0.0
Col6a1,0.0,0.0,0.0
Col6a2,0.0,0.0,0.0
Col6a3,0.0,0.0,0.0
Col6a5,0.0,0.0,0.0
Col6a6,0.0,0.0,0.0
Col8a2,0.0,0.0,0.0
ANPEP,0.0,0.0,0.0
ANXA3,0.0,0.0,0.0
AOC1,0.0,0.0,0.0
ALDH9A1,0.0,0.0,0.0
ALG2,0.0,0.0,0.0
AOX1,0.0,0.0,0.0
AP1G1,0.0,0.0,0.0
AKR1B1,0.0,0.0,0.0
ARG1,0.0,0.0,0.0
ARHGAP25,0.0,0.0,0.0
ARHGAP35,0.0,0.0,0.0
ARHGDIA,0.0,0.0,0.0
ARHGDIB,0.0,0.0,0.0
ARHGEF10L,0.0,0.0,0.0
ARHGEF16,0.0,0.0,0.0
ARL2,0.0,0.0,0.0
ARL6IP6,0.0,0.0,0.0
ARL8A,0.0,0.0,0.0
ARL8B,0.0,0.0,0.0
ALDOB,0.0,0.0,0.0
ALDH8A1,0.0,0.0,0.0
AMPD3,0.0,0.0,0.0
ALDH7A1,0.0,0.0,0.0
AMACR,0.0,0.0,0.0
AP1B1,0.0,0.0,0.0
AKR1D1,0.0,0.0,0.0
AKR7A2,0.0,0.0,0.0
ALAD,0.0,0.0,0.0
ALB,0.0,0.0,0.0
ALDH18A1,0.0,0.0,0.0
ALDH1A1,0.0,0.0,0.0
ALDH1A3,0.0,0.0,0.0
ALDH1B1,0.0,0.0,0.0
ALDH1L2,0.0,0.0,0.0
ALDH2,0.0,0.0,0.0
ALDH4A1,0.0,0.0,0.0
ALDH5A1,0.0,0.0,0.0
ALDH6A1,0.0,0.0,0.0
IMP3,0.0,0.0,0.0
HSPB8,0.0,0.0,0.0
IMPA2,0.0,0.0,0.0
ESRRA,0.0,0.0,0.0
ECH1,0.0,0.0,0.0
ECHDC2,0.0,0.0,0.0
ECHDC3,0.0,0.0,0.0
EIF3D,0.0,0.0,0.0
EIF3G,0.0,0.0,0.0
EWSR1,0.0,0.0,0.0
EPB41L5,0.0,0.0,0.0
EPG5,0.0,0.0,0.0
EPHX1,0.0,0.0,0.0
EPRS,0.0,0.0,0.0
EPS8L2,0.0,0.0,0.0
EPX,0.0,0.0,0.0
ERCC6-PGBD3,0.0,0.0,0.0
ERGIC2,0.0,0.0,0.0
ERICH1,0.0,0.0,0.0
ERLIN1,0.0,0.0,0.0
ERLIN2,0.0,0.0,0.0
EBI3,0.0,0.0,0.0
EARS2,0.0,0.0,0.0
Dsp,0.0,0.0,0.0
Dlg1,0.0,0.0,0.0
EDC4,0.0,0.0,0.0
ECI1,0.0,0.0,0.0
EIF3E,0.0,0.0,0.0
ECHS1,0.0,0.0,0.0
Dhrs11,0.0,0.0,0.0
Dhrs13,0.0,0.0,0.0
Dhrs7c,0.0,0.0,0.0
Dnajb11,0.0,0.0,0.0
Dpysl3,0.0,0.0,0.0
Dnajc8,0.0,0.0,0.0
Dnajc9,0.0,0.0,0.0
Dnpep,0.0,0.0,0.0
Dpep1,0.0,0.0,0.0
Dpp4,0.0,0.0,0.0
Dpp7,0.0,0.0,0.0
Dpt,0.0,0.0,0.0
ERMP1,0.0,0.0,0.0
ESYT1,0.0,0.0,0.0
Gsto1,0.0,0.0,0.0
ETFA,0.0,0.0,0.0
EMX1,0.0,0.0,0.0
ENO1,0.0,0.0,0.0
ENPEP,0.0,0.0,0.0
EPB41,0.0,0.0,0.0
EPB41L1,0.0,0.0,0.0
Fam20b,0.0,0.0,0.0
Fastkd2,0.0,0.0,0.0
HNRNPA1,0.0,0.0,0.0
Gpi1,0.0,0.0,0.0
Gpt,0.0,0.0,0.0
Gpx3,0.0,0.0,0.0
Gpx7,0.0,0.0,0.0
Grip1,0.0,0.0,0.0
Gsn,0.0,0.0,0.0
Gstm1,0.0,0.0,0.0
Gstm2,0.0,0.0,0.0
Gstm5,0.0,0.0,0.0
EML4,0.0,0.0,0.0
EMILIN2,0.0,0.0,0.0
EMID1,0.0,0.0,0.0
EPB41L3,0.0,0.0,0.0
ETFB,0.0,0.0,0.0
ETFDH,0.0,0.0,0.0
ETHE1,0.0,0.0,0.0
EVA1B,0.0,0.0,0.0
EPDR1,0.0,0.0,0.0
EPB41L4B,0.0,0.0,0.0
EIF4A2,0.0,0.0,0.0
EIF4E,0.0,0.0,0.0
ELANE,0.0,0.0,0.0
EIF4E3,0.0,0.0,0.0
EIF4G3,0.0,0.0,0.0
EIF4H,0.0,0.0,0.0
EIF5,0.0,0.0,0.0
EIF5A,0.0,0.0,0.0
EIF6,0.0,0.0,0.0
ELAC2,0.0,0.0,0.0
EIF2S3,0.0,0.0,0.0
EIF2AK2,0.0,0.0,0.0
EHD4,0.0,0.0,0.0
EHD3,0.0,0.0,0.0
F13B,0.0,0.0,0.0
FBL,0.0,0.0,0.0
EXT1,0.0,0.0,0.0
FLOT1,0.0,0.0,0.0
FLT1,0.0,0.0,0.0
FN3K,0.0,0.0,0.0
FOXL2NB,0.0,0.0,0.0
FRAS1,0.0,0.0,0.0
FREM1,0.0,0.0,0.0
FREM2,0.0,0.0,0.0
FRMD4A,0.0,0.0,0.0
FSIP2,0.0,0.0,0.0
FTL,0.0,0.0,0.0
FTMT,0.0,0.0,0.0
FUBP1,0.0,0.0,0.0
FUBP3,0.0,0.0,0.0
FUS,0.0,0.0,0.0
Erap1,0.0,0.0,0.0
Epx,0.0,0.0,0.0
Epdr1,0.0,0.0,0.0
Egln1,0.0,0.0,0.0
FBLIM1,0.0,0.0,0.0
F13a1,0.0,0.0,0.0
Ecm1,0.0,0.0,0.0
Edil3,0.0,0.0,0.0
Efemp1,0.0,0.0,0.0
Efemp2,0.0,0.0,0.0
Egfl7,0.0,0.0,0.0
Ehd2,0.0,0.0,0.0
Entpd2,0.0,0.0,0.0
Elfn1,0.0,0.0,0.0
Elfn2,0.0,0.0,0.0
Eln,0.0,0.0,0.0
Emilin1,0.0,0.0,0.0
Emilin2,0.0,0.0,0.0
Eng,0.0,0.0,0.0
Entpd1,0.0,0.0,0.0
FXYD6,0.0,0.0,0.0
Fabp3,0.0,0.0,0.0
Fabp5,0.0,0.0,0.0
EEFSEC,0.0,0.0,0.0
EZR,0.0,0.0,0.0
EXOC1,0.0,0.0,0.0
Fam213a,0.0,0.0,0.0
ECI2,0.0,0.0,0.0
EEF1A1,0.0,0.0,0.0
EEF1A2,0.0,0.0,0.0
EEF1G,0.0,0.0,0.0
EFHD1,0.0,0.0,0.0
FLII,0.0,0.0,0.0
EFHD2,0.0,0.0,0.0
EFR3A,0.0,0.0,0.0
EFTUD1,0.0,0.0,0.0
EFTUD2,0.0,0.0,0.0
EGFLAM,0.0,0.0,0.0
EGLN1,0.0,0.0,0.0
EHD2,0.0,0.0,0.0
FLNA,0.0,0.0,0.0
FLG2,0.0,0.0,0.0
FLOT2,0.0,0.0,0.0
FGD1,0.0,0.0,0.0
FLNC,0.0,0.0,0.0
FBP1,0.0,0.0,0.0
FLNB,0.0,0.0,0.0
FBXO21,0.0,0.0,0.0
FCN1,0.0,0.0,0.0
FCN2,0.0,0.0,0.0
FECH,0.0,0.0,0.0
FGF1,0.0,0.0,0.0
FLG,0.0,0.0,0.0
FGF12,0.0,0.0,0.0
FGL1,0.0,0.0,0.0
FH,0.0,0.0,0.0
FHL2,0.0,0.0,0.0
FINC,0.0,0.0,0.0
FIP1L1,0.0,0.0,0.0
FKBP5,0.0,0.0,0.0
Gstm7,0.0,0.0,0.0
Gusb,0.0,0.0,0.0
INA,0.0,0.0,0.0
GPATCH3,0.0,0.0,0.0
Fcn1,0.0,0.0,0.0
Fetub,0.0,0.0,0.0
Fga,0.0,0.0,0.0
Fgb,0.0,0.0,0.0
Fgf1,0.0,0.0,0.0
Fgf12,0.0,0.0,0.0
Fgf13,0.0,0.0,0.0
Fgf2,0.0,0.0,0.0
Fgfbp1,0.0,0.0,0.0
Fgg,0.0,0.0,0.0
Fgl2,0.0,0.0,0.0
Fmod,0.0,0.0,0.0
Fn1,0.0,0.0,0.0
Fstl1,0.0,0.0,0.0
Fth1,0.0,0.0,0.0
GJA5,0.0,0.0,0.0
GSTA3,0.0,0.0,0.0
Fbn2,0.0,0.0,0.0
Fbn1,0.0,0.0,0.0
Fbln5,0.0,0.0,0.0
GCLM,0.0,0.0,0.0
GAS2L1,0.0,0.0,0.0
GAS2L2,0.0,0.0,0.0
GAS6,0.0,0.0,0.0
GBAS,0.0,0.0,0.0
GC,0.0,0.0,0.0
GCAT,0.0,0.0,0.0
GCDH,0.0,0.0,0.0
GDF15,0.0,0.0,0.0
Fbln2,0.0,0.0,0.0
GEMIN4,0.0,0.0,0.0
GFM1,0.0,0.0,0.0
GGACT,0.0,0.0,0.0
GALK1,0.0,0.0,0.0
GAL3ST1,0.0,0.0,0.0
GIPC2,0.0,0.0,0.0
GAK,0.0,0.0,0.0
GOLGA2,0.0,0.0,0.0
GPC1,0.0,0.0,0.0
H1F0,0.0,0.0,0.0
GPC6,0.0,0.0,0.0
GLRX,0.0,0.0,0.0
GLRX3,0.0,0.0,0.0
GLS,0.0,0.0,0.0
GLS2,0.0,0.0,0.0
GLUD1,0.0,0.0,0.0
GLYAT,0.0,0.0,0.0
GLYATL1,0.0,0.0,0.0
GLYCTK,0.0,0.0,0.0
GLYR1,0.0,0.0,0.0
GMIP,0.0,0.0,0.0
GNAI2,0.0,0.0,0.0
GNAI3,0.0,0.0,0.0
GNAS,0.0,0.0,0.0
GNB1,0.0,0.0,0.0
