Canonical_Gene_Symbol,Zscore_Delta_mean,Zscore_Delta_std,Zscore_Delta_count,Zscore_Delta_min,Zscore_Delta_max,Zscore_Old_mean,Zscore_Old_std,Zscore_Young_mean,Zscore_Young_std,Abundance_Old_mean,Abundance_Young_mean,Tissue_<lambda>,Study_ID_<lambda>,Matrisome_Category_<lambda>,Matrisome_Division_<lambda>,zscore_delta_abs_mean,zscore_delta_range,coefficient_of_variation,pct_increasing,direction_consistency
Hmgb2,0.1286950210197333,,1,0.1286950210197333,0.1286950210197333,-0.7674091421292671,,-0.8961041631490004,,14.325932158,14.25495108,1,1,Non-ECM,Non-ECM,0.1286950210197333,0.0,,1.0,1.0
Hnrnpa2b1,-0.09142218569445996,0.14943585432326917,4,-0.2557327188309166,0.0636894929001701,0.09045373228777026,0.6626673641549837,0.18187591798223027,0.7581757225025249,14.679695237,14.764113631,4,1,Non-ECM,Non-ECM,0.09142218569445996,0.3194222117310867,1.616882929140971,0.5,0.0
Hnrnpm,-0.10976388209466809,0.10472870975483166,4,-0.1917147561520186,0.0279240198139672,-0.4226550357900424,0.22878161832668353,-0.3128911536953743,0.21118178037872648,14.2064908695,14.3270792695,4,1,Non-ECM,Non-ECM,0.10976388209466809,0.2196387759659858,0.9455131742793353,0.25,0.5
Hp,1.7847414333738034,0.3491688511646725,4,1.4205773618473794,2.1475601905932407,0.7745886424732977,0.38187171070456394,-1.010152790900506,0.6702620723502075,15.358367704499999,13.70651434,4,1,Non-ECM,Non-ECM,1.7847414333738034,0.7269828287458613,0.19553158404629017,1.0,1.0
Hpx,0.2547139354232354,0.17502681448395133,7,0.023143086304866,0.4720087349748593,0.6240736842505419,0.49702199943281833,0.3693597488273065,0.6015437951118047,18.157571585432386,17.69341082015087,7,4,ECM-affiliated Proteins,Matrisome-associated,0.2547139354232354,0.4488656486699933,0.6844633406242104,1.0,1.0
Hrg,0.4340400790994216,0.4271247735399993,4,0.1043192129546616,1.0617316523080915,0.21865874388108258,0.5536544578316003,-0.2153813352183391,0.7956397110864368,134781.5387518904,69035.82489767548,4,4,ECM Regulators,Matrisome-associated,0.4340400790994216,0.9574124393534299,0.9818055716250148,1.0,1.0
Hsd17b11,-0.00565348355860823,0.12365484006767108,4,-0.1575857609377948,0.1371860981158633,-0.3657354648963237,0.23224719666521598,-0.36008198133771546,0.3104837623938849,14.2612799975,14.2826293655,4,1,Non-ECM,Non-ECM,0.00565348355860823,0.2947718590536581,18.584977174503923,0.5,0.0
Hsd17b12,-0.2501854416605138,0.09306263824803342,3,-0.3525192163900922,-0.1706195481532333,-0.1518571919361976,0.3294496277219188,0.09832824972431636,0.41286448883994936,14.623793022000001,14.861768611333334,3,1,Non-ECM,Non-ECM,0.2501854416605138,0.1818996682368589,0.3704937580491266,0.0,1.0
Hsp90ab1,-0.1619979678701156,0.15013211962021367,4,-0.3661388747118109,-0.0321989496287747,0.25729160049731037,0.07499574769263548,0.419289568367426,0.21599197969660403,14.8447630735,14.9888720825,4,1,Non-ECM,Non-ECM,0.1619979678701156,0.33393992508303616,0.9210674315881406,0.0,1.0
Hsp90b1,-0.10232826683291915,0.19230875852526427,4,-0.2180233921391106,0.1837218132584567,0.387197814491699,0.3476681777729153,0.4895260813246182,0.48372296193882536,14.979276971,15.060281489,4,1,Non-ECM,Non-ECM,0.10232826683291915,0.4017452053975673,1.861143754943899,0.25,0.5
Hspa5,0.17138905423694464,0.21769184112991224,4,-0.0122175825028161,0.467540994567627,0.765972641233806,0.27601627651590155,0.5945835869968613,0.33446378132062343,15.324318492,15.144878283,4,1,Non-ECM,Non-ECM,0.17138905423694464,0.4797585770704431,1.2627938710696793,0.75,0.5
Hspa8,-0.06317609694283505,0.09490058433349781,4,-0.1867792171055227,0.034870779381332,1.0363942814936364,0.18602937487455953,1.0995703784364714,0.2611007468206605,15.592319192,15.619376254999999,4,1,Non-ECM,Non-ECM,0.06317609694283505,0.22164999648685468,1.4787528200418707,0.25,0.5
Hspb6,0.2563492331972402,0.2008264505623414,4,0.0286707285591463,0.4867304595385948,0.9064551569782455,0.36638051204491645,0.6501059237810052,0.3656557339421701,15.4380204305,15.182027694,4,1,Non-ECM,Non-ECM,0.2563492331972402,0.45805973097944847,0.7803654515201993,1.0,1.0
Hspd1,-0.06690810148408355,0.07691067248500567,4,-0.1786691423659145,-0.0114590917192536,1.0948347498870619,0.6240839382860218,1.1617428513711454,0.5937657584996525,15.625380813,15.657001384500001,4,1,Non-ECM,Non-ECM,0.06690810148408355,0.1672100506466609,1.1325699114564727,0.0,1.0
Hspg2,0.028346594279217863,0.10007049213989637,7,-0.0670047620748923,0.2288963753129411,0.9826852147698881,0.9302586526383863,0.9543386204906702,0.9789411813244353,906602.0955169521,878885.8309176462,6,5,Proteoglycans,Core matrisome,0.028346594279217863,0.2959011373878334,3.4099524867443467,0.5714285714285714,0.1428571428571428
Hsph1,-0.25796151537909934,0.19890898501590987,4,-0.4907596847363821,-0.0080531261483153,-0.5115497188168767,0.7162333718956739,-0.25358820343777744,0.6327752401187116,14.139226575,14.399438321,4,1,Non-ECM,Non-ECM,0.25796151537909934,0.48270655858806677,0.7681024909231116,0.0,1.0
Htra1,0.21231720904722895,0.2121604585391295,6,-0.149449533649379,0.3953055480500007,0.04078646022765068,0.9216088669397617,-0.17153074881957822,0.9957774740868794,41739.397424305884,55990.90686629792,6,5,ECM Regulators,Matrisome-associated,0.21231720904722895,0.5447550816993797,0.9945773221332398,0.8333333333333334,0.6666666666666667
Htra4,-0.1588067381406219,,1,-0.1588067381406219,-0.1588067381406219,-1.434280097296749,,-1.2754733591561274,,24.97577,25.2872325,1,1,ECM Regulators,Matrisome-associated,0.1588067381406219,0.0,,0.0,1.0
Hyal2,0.0069756003199979,,1,0.0069756003199979,0.0069756003199979,-0.3594319739260096,,-0.3664075742460075,,28.348695,28.1308325,1,1,ECM Regulators,Matrisome-associated,0.0069756003199979,0.0,,1.0,1.0
Hyou1,-0.04292120977924099,0.06024120034298639,4,-0.0978516522888107,0.0106036578311106,-0.06683170894444249,0.34260822274336794,-0.023910499165201472,0.39785847946427866,14.523914576,14.567731396,4,1,Non-ECM,Non-ECM,0.04292120977924099,0.1084553101199213,1.371574249565842,0.5,0.0
IBSP,,,0,,,,,-0.922834404307141,,,25.365,1,1,ECM Glycoproteins,Core matrisome,,,,0.0,1.0
IGF2,-0.060079336822392554,0.040268537061629944,2,-0.0885534924471329,-0.0316051811976522,-0.7490230206483782,0.016990491419359866,-0.6895545840545847,0.016286994100284283,25.92526666666667,26.352249999999998,3,1,Secreted Factors,Matrisome-associated,0.060079336822392554,0.056948311249480695,0.6592824866242969,0.0,1.0
IGFALS,0.6169740643275367,0.7951809928708239,6,-0.2296071213726405,1.720194580051488,0.25827716111211135,0.7389737737867671,-0.36529047646623425,1.168957608533298,2553941.8387163733,1112201.2633711568,7,4,ECM Glycoproteins,Core matrisome,0.6169740643275367,1.9498017014241285,1.286754637083547,0.5714285714285714,0.1428571428571428
IGFBP2,,,0,,,-0.9171922456535619,0.06639120537979151,,,25.377233333333333,,3,1,ECM Glycoproteins,Core matrisome,,,,0.0,1.0
IGFBP3,0.09365598338169633,0.060174994584686246,4,0.0377478618056497,0.165057363940024,-0.36603193452119365,0.31567970035310894,-0.45968791790289004,0.2948028211702587,24.354795597940612,24.217016306553912,4,2,ECM Glycoproteins,Core matrisome,0.09365598338169633,0.12730950213437428,0.6357230936161011,1.0,1.0
IGFBP4,,,0,,,-1.2303966062811724,,,,24.6789,,1,1,ECM Glycoproteins,Core matrisome,,,,0.0,1.0
IGFBP5,-0.21486714605610127,0.19489046986397826,3,-0.4393090765280039,-0.088445472093595,-0.2351836577506299,0.16217768424936638,-0.020316511694528597,0.06493057842549035,27.598619696969696,28.682638888888892,3,1,ECM Glycoproteins,Core matrisome,0.21486714605610127,0.3508636044344089,0.9028259900806238,0.0,1.0
IGFBP6,-0.09932665715568889,0.27357107006391146,2,-0.2927706159343408,0.094117301622963,-1.044789141762276,0.34275504817570196,-0.9651335063948894,0.7558991238931289,24.93077,25.0813375,3,1,ECM Glycoproteins,Core matrisome,0.09932665715568889,0.3868879175573038,2.726803402204246,0.3333333333333333,0.33333333333333337
IGFBP7,-0.060679273359633586,0.48563691522404884,6,-0.524812023472808,0.8027015665456397,-0.018930418614062933,0.7912098875400974,0.0417488547455707,0.762999106461527,330.425719191229,164.0695762265167,6,3,ECM Glycoproteins,Core matrisome,0.060679273359633586,1.3275135900184476,7.873583600643991,0.3333333333333333,0.33333333333333337
IHH,,,0,,,,,-2.050373995683567,,,22.1041,1,1,Secreted Factors,Matrisome-associated,,,,0.0,1.0
IL11,,,0,,,-0.8252931401175339,0.2604379028992474,,,25.65227777777778,,3,1,Secreted Factors,Matrisome-associated,,,,0.0,1.0
IL17B,-1.4218260127551459,0.3541038139939646,3,-1.8298120244534333,-1.1943793978241133,-0.9047051216027366,0.343783378764137,0.5171208911524093,0.34328308218390885,25.460961904761902,30.665622222222225,3,1,Secreted Factors,Matrisome-associated,1.4218260127551459,0.63543262662932,0.24887358736735604,0.0,1.0
IL17D,,,0,,,,,-1.2280094371637624,,,24.4684,1,1,Secreted Factors,Matrisome-associated,,,,0.0,1.0
INHBA,0.30496775933932657,0.3759973898377219,3,0.0416731585741175,0.7355816164982647,0.29501650876433017,0.31614956892439494,-0.009951250574996425,0.6656358524484818,29.35974444444445,28.8192375,3,1,Secreted Factors,Matrisome-associated,0.30496775933932657,0.6939084579241472,1.2288791167069684,1.0,1.0
INHBC,0.4773647345473106,0.3412571334619521,2,0.2360595013480816,0.7186699677465396,0.22864010044181052,0.5977808097308012,0.0875382848146643,0.5316443418572908,3109.671148658222,4272.381532014077,3,2,Secreted Factors,Matrisome-associated,0.4773647345473106,0.48261046639845795,0.7133827157741736,0.6666666666666666,0.33333333333333326
INHBE,-0.3258008060327195,0.33737236447350405,2,-0.5643590927368737,-0.0872425193285653,0.8361520154220065,0.9384303141284559,1.161952821454726,0.601057949654952,3610.829530901412,3914.9857039397034,2,1,Secreted Factors,Matrisome-associated,0.3258008060327195,0.4771165734083084,1.0323486302531522,0.0,1.0
ISM1,,,0,,,-1.050973564546415,,,,24.5275,,1,1,Secreted Factors,Matrisome-associated,,,,0.0,1.0
ISM2,,,0,,,-0.8069312378271934,0.12036311286593977,-0.918179767133572,,25.67855,25.3824,3,1,Secreted Factors,Matrisome-associated,,,,0.0,1.0
ITIH1,0.6863276009367996,1.0573837488130422,8,-0.9028767376227252,2.511990422314238,0.3364583502150882,0.5975982664775883,-0.34986925072171143,0.9079755779117651,1125.0663682060788,1520.558548368518,8,5,ECM Regulators,Matrisome-associated,0.6863276009367996,3.4148671599369633,1.538398497851492,0.875,0.75
ITIH2,0.9440918080613498,1.5170691115600161,5,-1.3278407558203753,2.5172699438646413,0.34732480524524467,0.8546049810983686,-0.5967670028161051,0.9811990386070527,23.564583671795283,20.408643057583916,5,3,ECM Regulators,Matrisome-associated,0.9440918080613498,3.8451106996850166,1.605208191013689,0.8,0.6000000000000001
ITIH3,0.4564250217936337,0.5207544407867412,5,-0.2289809291144537,1.0585913169196872,0.19943597945653826,0.7681167764639445,-0.2729370557380926,1.0902323665375249,949.4870574144298,531.1416466498575,7,4,ECM Regulators,Matrisome-associated,0.4564250217936337,1.287572246034141,1.138447649288583,0.5714285714285714,0.1428571428571428
ITIH4,0.5912591915744231,1.164031929982636,10,-0.5222143202015489,2.980537654685698,0.7916113749793767,1.074451186204703,0.20035218340495367,1.3303456823661743,1920.333065946735,1354.3534086621016,8,5,ECM Regulators,Matrisome-associated,0.5912591915744231,3.502751974887247,1.9654096492588824,0.5,0.0
ITIH5,-0.2880071297414567,0.17410930157914667,6,-0.4907974370652342,-0.0326451370687945,0.058896319335295155,1.0378609185975258,0.14533748373456787,1.0364312289052906,21796.068239531472,25806.6444977393,7,4,ECM Regulators,Matrisome-associated,0.2880071297414567,0.4581522999964397,0.6024394683096689,0.0,1.0
ITIH6,0.18192102139412494,0.2820405170532559,3,0.0181121966896435,0.507591417778942,-0.3287730217585329,0.27029216389536387,-0.5106940431526579,0.08334498300447256,27.278295454545457,26.91460681818182,3,1,ECM Regulators,Matrisome-associated,0.18192102139412494,0.48947922108929853,1.5418704471672848,1.0,1.0
Icam1,-0.1116674834155668,,1,-0.1116674834155668,-0.1116674834155668,-1.1358601500678285,,-1.0241926666522616,,13.849670186,14.046158098,1,1,Non-ECM,Non-ECM,0.1116674834155668,0.0,,0.0,1.0
Igf2,-0.06561966040390814,0.0569582183850241,3,-0.128437979146698,-0.0173394381038463,1.0956086539031646,0.014105382029276269,1.1612283143070727,0.059254495756310706,26.557328080466178,26.513056936893445,3,2,Secreted Factors,Matrisome-associated,0.06561966040390814,0.11109854104285169,0.8549761142535445,0.0,1.0
Igf2r,0.05342585512484633,0.13016486960055756,4,-0.0754620979959252,0.2251955285399276,-1.2706879346657547,0.5759630866326714,-1.324113789790601,0.5185102408824923,13.396769898,13.3980887305,4,1,Non-ECM,Non-ECM,0.05342585512484633,0.3006576265358528,2.3915998986506524,0.5,0.0
Igfals,-0.0168288401436058,,1,-0.0168288401436058,-0.0168288401436058,-0.1534663759606219,,-0.136637535817016,,15.836238039648473,15.71585943922813,1,1,ECM Glycoproteins,Core matrisome,0.0168288401436058,0.0,,0.0,1.0
Igfbp2,,,0,,,-1.6093889549773155,,,,24.42627,,1,1,ECM Glycoproteins,Core matrisome,,,,0.0,1.0
Igfbp4,0.0402138068916668,,1,0.0402138068916668,0.0402138068916668,-2.471920451663392,,-2.512134258555059,,20.84535646641407,20.64757245431962,1,1,ECM Glycoproteins,Core matrisome,0.0402138068916668,0.0,,1.0,1.0
Igfbp5,0.18557086252393934,0.21496748707686147,5,-0.0349683021494932,0.4755266127549874,-0.36286856929133393,0.27807810281435064,-0.5484394318152732,0.3423078623686321,19.387439686189374,19.153365388167252,6,3,ECM Glycoproteins,Core matrisome,0.18557086252393934,0.5104949149044806,1.1522028904662351,0.6666666666666666,0.33333333333333326
Igfbp6,-0.014002450174827633,0.10075345249814109,3,-0.1303375312186659,0.045097763488047,-0.9183708748654595,0.20974547987370215,-0.904368424690632,0.22226899650009652,25.65689382949022,25.560148056179,3,2,ECM Glycoproteins,Core matrisome,0.014002450174827633,0.1754352947067129,6.715799840961557,0.6666666666666666,0.33333333333333326
Igfbp7,-0.14112007099651122,0.13836782813927767,5,-0.3730396242195661,-0.0175878874236625,-0.5280217595097338,0.6001029129267503,-0.38690168851322265,0.7004728141595203,147817.79189760188,195238.55004776403,5,4,ECM Glycoproteins,Core matrisome,0.14112007099651122,0.3554517367959036,0.9735980792091945,0.0,1.0
Iigp1,-0.05609754011886767,0.5697678770302473,2,-0.4589842696692185,0.3467891894314832,-1.937744886530393,0.016966959558006037,-1.8816473464115253,0.5528009174722414,13.114330718000001,13.258843406,2,1,Non-ECM,Non-ECM,0.05609754011886767,0.8057734591007017,9.978851555497567,0.5,0.0
Il16,-0.20685301309653076,0.2667640180408214,4,-0.5978049857899714,0.0012013750672694,-0.8185409311400276,0.6108384039216503,-0.6116879180434968,0.38105106801669775,21.193465964758616,21.386121339043463,4,4,Secreted Factors,Matrisome-associated,0.20685301309653076,0.5990063608572408,1.2834262735317254,0.25,0.5
Il1rap,0.12837701973057383,0.07781939216947881,3,0.0385580931571284,0.1755838988531115,0.14218694293361547,1.081347123660713,0.01380992320304164,1.107108907710332,14.904052929333332,14.770851203333335,3,1,Non-ECM,Non-ECM,0.12837701973057383,0.13702580569598308,0.6014931579931027,1.0,1.0
Inha,-0.3692367568000546,,1,-0.3692367568000546,-0.3692367568000546,0.2262859453260615,,0.5955227021261161,,960770.9125,2174152.225,1,1,Secreted Factors,Matrisome-associated,0.3692367568000546,0.0,,0.0,1.0
Inhbe,0.1379613919565212,,1,0.1379613919565212,0.1379613919565212,-1.3371613363087211,,-1.4751227282652424,,25.28053333333333,24.66272,1,1,Secreted Factors,Matrisome-associated,0.1379613919565212,0.0,,1.0,1.0
Insl6,-0.4588335360449208,,1,-0.4588335360449208,-0.4588335360449208,-1.345824352008105,,-0.8869908159631842,,15.408669673085534,15.772826410929667,1,1,Secreted Factors,Matrisome-associated,0.4588335360449208,0.0,,0.0,1.0
Islr,-0.4137704601244797,0.17353638993265,2,-0.5364792182284894,-0.29106170202047,-2.2810176578786123,1.0219588527133494,-1.8672471977541325,0.8484224627806994,12.529474723,12.976356448,2,1,Non-ECM,Non-ECM,0.4137704601244797,0.24541751620801944,0.4183913914230265,0.0,1.0
Ist1,-0.022836687680867798,0.06020239645686849,4,-0.1115136640155955,0.0224935005675843,-0.48828642720570214,0.6609742940558285,-0.46544973952483437,0.6679985745973934,14.1797265545,14.21558711,4,1,Non-ECM,Non-ECM,0.022836687680867798,0.1340071645831798,2.525619216179484,0.5,0.0
Itga6,-0.19694599133081345,0.3675124830416891,4,-0.6916589730874977,0.1849639452775581,-0.6032172447771503,0.8418113210974328,-0.40627125344633697,1.1078561114583463,13.998554452,14.2110520435,4,1,Non-ECM,Non-ECM,0.19694599133081345,0.8766229183650558,1.8566300866759706,0.25,0.5
Itgb1,-0.1603966493446499,0.12865337859837925,4,-0.3156814249261261,-0.0281403016290398,0.717847316033297,0.5221052859863182,0.878243965377947,0.5676237328098067,15.289860681,15.423343335,4,1,Non-ECM,Non-ECM,0.1603966493446499,0.2875411232970863,0.7971254615308032,0.0,1.0
Itgb4,-0.11767274934050174,0.3480507333153709,4,-0.5315891624996385,0.299812212054797,-2.143222428094204,0.8488964424528179,-2.025549678753702,1.1261950742016202,12.545622738,12.72282506,4,1,Non-ECM,Non-ECM,0.11767274934050174,0.8314013745544355,2.93286146355914,0.25,0.5
Itih1,0.2909429864644094,0.35213431097199344,9,-0.1104261643061608,0.9027432956989918,-0.033333503980784135,0.7272460120529044,-0.3242764904451936,0.6553036503647809,9797.216266695941,10124.164589086857,9,6,ECM Regulators,Matrisome-associated,0.2909429864644094,1.0131694600051526,1.2061749290042352,0.7777777777777778,0.5555555555555556
Itih2,0.06118215452155965,0.22957810196039263,6,-0.3093978897963838,0.3163504667677108,0.15063551760859753,1.1296513347196813,0.08945336308703788,1.2324096785995537,32739.358312173816,35568.32263400317,6,5,ECM Regulators,Matrisome-associated,0.06118215452155965,0.6257483565640946,3.6920255292986646,0.6666666666666666,0.33333333333333326
Itih3,0.42434903877907776,0.2652445763209252,8,0.075414165927379,0.8431202634810585,0.03237631878969491,0.5381262111512398,-0.26040802070399627,0.46100096752656894,19.515885681441173,18.14582694367161,9,5,ECM Regulators,Matrisome-associated,0.42434903877907776,0.7677060975536795,0.6235927488687489,0.8888888888888888,0.7777777777777777
Itih4,0.1852185079235383,0.15618094624387968,8,-0.0482530712790053,0.3908484520040696,-0.06445447537071154,0.5342692656735767,-0.2496729832942499,0.5379964891663591,30893.156246085866,32854.011443787,8,5,ECM Regulators,Matrisome-associated,0.1852185079235383,0.4391015232830749,0.8386972271736164,0.75,0.5
Itih5,-0.03519755996726234,0.13372898071335723,9,-0.2684441942359628,0.1255304963322787,-0.7126575738660379,0.5507612775148314,-0.6774600138987756,0.5037366313946189,91424.61461680714,67691.66667511445,9,6,ECM Regulators,Matrisome-associated,0.03519755996726234,0.39397469056824147,3.694419757417458,0.4444444444444444,0.11111111111111116
Itm2b,-0.02314487248114885,0.12110986451115564,2,-0.108782478945571,0.0624927339832733,-0.8994651559448726,0.25229432814089275,-0.876320283463724,0.1311844636297373,14.138290759,14.231007701,2,1,Non-ECM,Non-ECM,0.02314487248114885,0.1712752129288443,5.015966210039517,0.5,0.0
KAL1,-0.990149041969734,,1,-0.990149041969734,-0.990149041969734,-1.1102814570725754,,-0.1490251454706101,0.22819585994442354,24.8687,28.23815,3,1,ECM Glycoproteins,Core matrisome,0.990149041969734,0.0,,0.0,1.0
KCP,-0.007937104838713335,0.36319862395050106,2,-0.2647573147517355,0.2488831050743088,0.1563874900913907,0.39754807056945235,0.1643245949301041,0.7607466945199536,9537.709202742502,5537.626639791925,2,1,ECM Glycoproteins,Core matrisome,0.007937104838713335,0.5136404198260442,40.63940509875347,0.5,0.0
KERA,-0.19371578322474844,0.3636102514940683,2,-0.4508270577651501,0.0633954913156532,-0.7410995823768157,0.3227088353620923,-0.3694768911365406,0.49917122420983706,25.927778095238097,27.231763636363635,3,1,Proteoglycans,Core matrisome,0.19371578322474844,0.5142225490808032,1.8673897178349192,0.3333333333333333,0.33333333333333337
KNG1,0.6527320983499096,0.8932763624584169,7,-0.3259970330787728,2.247276526768217,0.5351291448815816,0.6257859570362122,-0.16638447541002338,0.6842630018052019,4970.17222951603,1671.4791475502302,8,5,ECM Regulators,Matrisome-associated,0.6527320983499096,2.5732735598469896,1.3664257342008184,0.5,0.0
Kars,0.0002467766441156677,0.1583403707199573,4,-0.1549541489708504,0.1996875861202987,0.6329566542574921,0.33189063406952485,0.6327098776133765,0.2668084897289628,15.2108452745,15.189294357,4,1,Non-ECM,Non-ECM,0.0002467766441156677,0.3546417350911491,126.99978898968493,0.5,0.0
Kcp,0.0118747908903142,,1,0.0118747908903142,0.0118747908903142,-0.7004080413951467,,-0.712282832285461,,16.085260752868937,15.946437764706264,1,1,ECM Glycoproteins,Core matrisome,0.0118747908903142,0.0,,1.0,1.0
Kera,-0.9703460258673459,0.10851723458807923,4,-1.1145552538568215,-0.8802003028862398,0.22123680706590057,0.23212521834582453,1.1915828329332463,0.21964472410195912,14.8106770505,15.7010959335,4,1,Proteoglycans,Core matrisome,0.9703460258673459,0.23435495097058168,0.11171841104840134,0.0,1.0
Klkb1,-0.042402043006857924,0.22929985529091565,4,-0.3765878169486242,0.1151153433878343,-1.3915348612711096,0.6053291565447525,-1.349132818264252,0.6906062671615432,13.28437652,13.371007835,4,1,Non-ECM,Non-ECM,0.042402043006857924,0.4917031603364585,5.283158105130768,0.5,0.0
Kng1,0.11256351849967099,0.11974633685224553,10,-0.0487533395201482,0.281932915190389,0.42565619347492445,0.9148381635510793,0.3130926749752535,0.9412175545896198,4504.149339354314,3306.079994945746,10,6,ECM Regulators,Matrisome-associated,0.11256351849967099,0.3306862547105372,1.0544437019410635,0.8,0.6000000000000001
Kng2,0.1603161164425196,,1,0.1603161164425196,0.1603161164425196,-0.8309846721918976,,-0.9913007886344172,,26.86894,26.176137500000003,1,1,ECM Regulators,Matrisome-associated,0.1603161164425196,0.0,,1.0,1.0
LAMA1,-0.1181522057790669,0.17307503852732276,2,-0.2405347391758598,0.004230327617726,-0.2910842876199461,1.385064375614414,-0.17293208184087916,1.558139414141737,9764.2044538536,8246.083068573276,2,1,ECM Glycoproteins,Core matrisome,0.1181522057790669,0.24476506679358578,1.452554213291192,0.5,0.0
LAMA2,-0.14783380022847106,0.27297605038463274,6,-0.5780826588081569,0.1809823149766198,-0.4731718688022388,0.78475982476741,-0.17178601940330793,0.9134280443102615,18580.767206614695,26705.451888957818,7,4,ECM Glycoproteins,Core matrisome,0.14783380022847106,0.7590649737847767,1.8340998480559791,0.2857142857142857,0.4285714285714286
LAMA3,-0.30427703125248445,0.30778187774421195,3,-0.6012764571000012,0.0132587430677613,-0.47919640088681054,0.5858599241332371,-0.1749193696343261,0.49310560854647223,23070.71752827809,21913.400085142657,3,2,ECM Glycoproteins,Core matrisome,0.30427703125248445,0.6145352001677625,1.00820515870929,0.3333333333333333,0.33333333333333337
LAMA4,-0.1450781770162956,0.24400060064641008,8,-0.593792963275022,0.2087965881444065,-0.4180279819404498,0.8091847071178291,-0.2729498049241542,0.8378810033849972,8948.829108169717,7878.598799127873,8,5,ECM Glycoproteins,Core matrisome,0.1450781770162956,0.8025895514194284,1.6703425907292835,0.25,0.5
LAMA5,-0.10840926181449186,0.2791986324496139,8,-0.4302302642069459,0.3848068437738596,-0.2260913627356529,0.4291599940920395,-0.11768210092116103,0.4218563738112046,731594.3118321693,661715.1810513358,8,5,ECM Glycoproteins,Core matrisome,0.10840926181449186,0.8150371079808054,2.5518738342555247,0.25,0.5
LAMB1,-0.390870314170709,0.7730790805112097,8,-2.201500554755228,0.3261995765468516,-0.1663215677877762,0.774999441808618,0.2245487463829328,1.2271968962856763,240472.27292845823,226105.80639784152,8,5,ECM Glycoproteins,Core matrisome,0.390870314170709,2.5277001313020797,1.9727931730353938,0.25,0.5
LAMB2,-0.20265053950050493,0.2871580813775558,8,-0.6206816555237713,0.0965585675533653,-0.3022880775265684,0.8556374379341599,-0.09963753802606348,0.9601187945603461,1062626.4534159799,1484686.985173069,8,5,ECM Glycoproteins,Core matrisome,0.20265053950050493,0.7172402230771366,1.410053133578091,0.375,0.25
LAMB3,-1.1403048842164396,,1,-1.1403048842164396,-1.1403048842164396,-0.4401703738572085,,0.7001345103592311,,8.498355420851679,12.07122421233449,1,1,ECM Glycoproteins,Core matrisome,1.1403048842164396,0.0,,0.0,1.0
LAMB4,-0.09978580871234846,0.2803163266432691,2,-0.2979993841591073,0.0984277667344104,0.006262414774645453,0.5067872021600679,-0.11361051939850597,0.6741779234782517,26894.546594457133,13019.868636324245,3,2,ECM Glycoproteins,Core matrisome,0.09978580871234846,0.3964271508935177,2.781307509704233,0.3333333333333333,0.33333333333333337
LAMC1,0.028977399988155524,0.41416666887981285,8,-0.4826047107458234,0.5498533403804434,-0.1414346061535281,0.8282581615954121,-0.17041200614168356,1.0459629308562053,980003.6723706446,1343333.2768841858,8,5,ECM Glycoproteins,Core matrisome,0.028977399988155524,1.0324580511262669,13.815963660739614,0.375,0.25
LAMC2,-1.4670393055935766,,1,-1.4670393055935766,-1.4670393055935766,-1.1956783998408662,,0.2713609057527104,,5.7118702717467995,10.595170353158869,1,1,ECM Glycoproteins,Core matrisome,1.4670393055935766,0.0,,0.0,1.0
LAMC3,0.003977826653282848,0.12050316655038383,2,-0.0812307795689455,0.0891864328755112,-0.690333515327368,2.1190913232975617,-0.9733993885477389,1.655766333963986,1450736.0946609438,1530901.151906391,3,2,ECM Glycoproteins,Core matrisome,0.003977826653282848,0.1704172124444567,24.207987731134164,0.3333333333333333,0.33333333333333337
LEFTY2,0.5245869436772415,,1,0.5245869436772415,0.5245869436772415,-0.7228334921506163,0.1757216769641382,-1.0513418448627172,,25.98946527777778,24.985425000000003,3,1,Secreted Factors,Matrisome-associated,0.5245869436772415,0.0,,0.3333333333333333,0.33333333333333337
LEP,,,0,,,-2.089928662485858,,,,21.5691,,1,1,Secreted Factors,Matrisome-associated,,,,0.0,1.0
LGALS1,-0.06786786178979512,0.659005295447003,8,-1.169630450387396,0.7201322319552748,-0.1532497902458757,0.8717231855143556,-0.08538192845608057,0.9047577620984442,31888.5479649283,37360.15084800882,8,5,ECM-affiliated Proteins,Matrisome-associated,0.06786786178979512,1.8897626823426708,9.569126706132973,0.5,0.0
LGALS2,0.14063018777017686,0.6008621664357762,2,-0.2842435246750004,0.5655039002153541,-0.602412789450911,0.5807168089873951,-0.7430429772210879,1.1815789754231711,4121.373825115808,7616.18460148035,2,1,ECM-affiliated Proteins,Matrisome-associated,0.14063018777017686,0.8497474248903545,4.24247242692917,0.5,0.0
LGALS3,-0.23868391246755372,0.5999059624766984,8,-0.9282406320247194,0.8440328829441595,0.3030396963851851,0.8198272418927378,0.5417236088527388,0.7705568655360406,3572.059586964754,1445.3146271861094,8,5,ECM-affiliated Proteins,Matrisome-associated,0.23868391246755372,1.7722735149688789,2.5029045808733965,0.25,0.5
LGALS7,-0.9717300493693396,,1,-0.9717300493693396,-0.9717300493693396,0.6109507547278329,,1.5826808040971725,,12.375128815679828,15.1093913214514,1,1,ECM-affiliated Proteins,Matrisome-associated,0.9717300493693396,0.0,,0.0,1.0
