Protein_ID,Protein_Name,Gene_Symbol,Tissue,Tissue_Compartment,Species,Abundance_Young,Abundance_Old,Method,Study_ID,Canonical_Gene_Symbol,Matrisome_Category,Matrisome_Division,Match_Level,Match_Confidence,Abundance_Young_log2,Abundance_Old_log2,Zscore_Young,Zscore_Old,Zscore_Delta
P41091,Eukaryotic translation initiation factor 2 subunit 3 OS=Homo sapiens GN=EIF2S3 PE=1 SV=3,EIF2S3,Kidney_Glomerular,Glomerular,Homo sapiens,27062.219917324703,21301.187441335733,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,14.724045877489125,14.37871396252322,0.534780386026137,0.3875685230440067,-0.1472118629821303
P41208,Centrin-2 OS=Homo sapiens GN=CETN2 PE=1 SV=1,CETN2,Kidney_Glomerular,Glomerular,Homo sapiens,31514.158590583767,19715.019765649235,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,14.94375830222994,14.26708071199857,0.601880386884039,0.3510804993709722,-0.2507998875130668
P41212,Transcription factor ETV6 OS=Homo sapiens GN=ETV6 PE=1 SV=1,ETV6,Kidney_Glomerular,Glomerular,Homo sapiens,1.7006680831664378,268.83331118122913,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,1.4333163409965997,8.075924651142625,-3.5241979095928815,-1.672537444658005,1.8516604649348765
P41218,Myeloid cell nuclear differentiation antigen OS=Homo sapiens GN=MNDA PE=1 SV=1,MNDA,Kidney_Glomerular,Glomerular,Homo sapiens,11562.392648968833,13688.569105555767,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,13.497277119927109,13.740789416425665,0.16012617708932453,0.179058909374039,0.018932732284714482
P41229,Lysine-specific demethylase 5C OS=Homo sapiens GN=KDM5C PE=1 SV=2,KDM5C,Kidney_Glomerular,Glomerular,Homo sapiens,15515.7417751157,42989.243445937434,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,13.92153802996304,15.39172165961368,0.2896951236838,0.7186764022707363,0.42898127858693624
P41247,Patatin-like phospholipase domain-containing protein 4 OS=Homo sapiens GN=PNPLA4 PE=2 SV=3,PNPLA4,Kidney_Glomerular,Glomerular,Homo sapiens,25.342692873659832,2258.718907788271,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,4.7193309270762,11.141927607939131,-2.520651652228854,-0.6703952697825857,1.8502563824462683
P41250,Glycine--tRNA ligase OS=Homo sapiens GN=GARS PE=1 SV=3,GARS,Kidney_Glomerular,Glomerular,Homo sapiens,11079.980414336616,16901.1785458665,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,13.435797912229583,14.044921589060332,0.1413504756508944,0.2784664054620867,0.13711592981119228
P42126,"Enoyl-CoA delta isomerase 1, mitochondrial OS=Homo sapiens GN=ECI1 PE=1 SV=1",ECI1,Kidney_Glomerular,Glomerular,Homo sapiens,4403.99260320282,7436.104766844393,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,12.104923881258044,12.860525380263875,-0.26509740150168504,-0.10866087697134008,0.15643652453034496
P42167,"Lamina-associated polypeptide 2, isoforms beta/gamma OS=Homo sapiens GN=TMPO PE=1 SV=2",TMPO,Kidney_Glomerular,Glomerular,Homo sapiens,266.6714568338362,1178.888665282062,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,8.06431949505986,10.204435017449724,-1.4990947874036218,-0.9768205657791287,0.5222742216244931
P42224,Signal transducer and activator of transcription 1-alpha/beta OS=Homo sapiens GN=STAT1 PE=1 SV=2,STAT1,Kidney_Glomerular,Glomerular,Homo sapiens,4201.071171792867,13936.317034097245,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,12.03688488225683,13.766665245336961,-0.2858764580194849,0.18751658532128096,0.4733930433407659
P42226,Signal transducer and activator of transcription 6 OS=Homo sapiens GN=STAT6 PE=1 SV=1,STAT6,Kidney_Glomerular,Glomerular,Homo sapiens,1150.4652201104043,8347.430258763343,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,10.169255119994299,13.0272892402375,-0.8562491112633406,-0.0541530700058814,0.8020960412574591
P42330,Aldo-keto reductase family 1 member C3 OS=Homo sapiens GN=AKR1C3 PE=1 SV=4,AKR1C3,Kidney_Glomerular,Glomerular,Homo sapiens,74667.54104983086,49610.88191723698,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,16.188212922016675,15.598398063270064,0.9819358441655969,0.7862298728884054,-0.19570597127719147
P42331,Rho GTPase-activating protein 25 OS=Homo sapiens GN=ARHGAP25 PE=1 SV=2,ARHGAP25,Kidney_Glomerular,Glomerular,Homo sapiens,14318.433479985068,6674.586339236386,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,13.805686795909745,12.704678843793069,0.2543142483712849,-0.15960028870916793,-0.41391453708045284
P42338,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform OS=Homo sapiens GN=PIK3CB PE=1 SV=1",PIK3CB,Kidney_Glomerular,Glomerular,Homo sapiens,21823.912801079136,36513.81834027664,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,14.413688269294108,15.156194432791267,0.4399974177861364,0.641692860292419,0.20169544250628263
P42704,"Leucine-rich PPR motif-containing protein, mitochondrial OS=Homo sapiens GN=LRPPRC PE=1 SV=3",LRPPRC,Kidney_Glomerular,Glomerular,Homo sapiens,155942.45453592492,177145.842511108,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,17.250663473723176,17.434586225333835,1.3064074029091823,1.3863994174519647,0.07999201454278237
P42765,"3-ketoacyl-CoA thiolase, mitochondrial OS=Homo sapiens GN=ACAA2 PE=1 SV=2",ACAA2,Kidney_Glomerular,Glomerular,Homo sapiens,145767.34693237767,331588.3886940123,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,17.153317952116737,18.339038313829356,1.2766781575512542,1.6820252194513705,0.40534706190011627
P43155,Carnitine O-acetyltransferase OS=Homo sapiens GN=CRAT PE=1 SV=5,CRAT,Kidney_Glomerular,Glomerular,Homo sapiens,16651.86223948847,44357.31003288991,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,14.023482543862618,15.436916782163319,0.32082889765306716,0.7334487097485411,0.412619812095474
P43243,Matrin-3 OS=Homo sapiens GN=MATR3 PE=1 SV=2,MATR3,Kidney_Glomerular,Glomerular,Homo sapiens,33427.303695983974,52694.194307944934,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,15.028782527460704,15.68538377662578,0.6278467180674341,0.8146616954253505,0.1868149773579164
P43307,Translocon-associated protein subunit alpha OS=Homo sapiens GN=SSR1 PE=1 SV=3,SSR1,Kidney_Glomerular,Glomerular,Homo sapiens,1577.5758757914434,2388.7140076089668,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,10.624407891525978,11.22262225663693,-0.7172458145846031,-0.6440197209372859,0.07322609364731725
P43897,"Elongation factor Ts, mitochondrial OS=Homo sapiens GN=TSFM PE=1 SV=2",TSFM,Kidney_Glomerular,Glomerular,Homo sapiens,18849.791504577875,30315.8257895685,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,14.202337480006573,14.887831088949769,0.3754510537867344,0.5539766288197796,0.17852557503304523
P45880,Voltage-dependent anion-selective channel protein 2 OS=Homo sapiens GN=VDAC2 PE=1 SV=2,VDAC2,Kidney_Glomerular,Glomerular,Homo sapiens,139070.30140954698,140771.86522102068,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,17.085465212176036,17.103009747447878,1.2559559844033181,1.2780215791496325,0.02206559474631442
P45954,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial OS=Homo sapiens GN=ACADSB PE=1 SV=1",ACADSB,Kidney_Glomerular,Glomerular,Homo sapiens,17622.643783017298,28356.443229329536,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,14.105224619597156,14.791439841370531,0.34579286297448414,0.5224705488031636,0.17667768582867943
P45974,Ubiquitin carboxyl-terminal hydrolase 5 OS=Homo sapiens GN=USP5 PE=1 SV=2,USP5,Kidney_Glomerular,Glomerular,Homo sapiens,936875.4247440624,710245.3520295764,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,19.83749924146089,19.437959990894072,2.0964250017737593,2.0412146184798825,-0.05521038329387684
P46199,"Translation initiation factor IF-2, mitochondrial OS=Homo sapiens GN=MTIF2 PE=1 SV=2",MTIF2,Kidney_Glomerular,Glomerular,Homo sapiens,95946.79265576966,60832.08718945517,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,16.549961996171195,15.892568600262763,1.09241372549046,0.8823813462823363,-0.21003237920812368
P46439,Glutathione S-transferase Mu 5 OS=Homo sapiens GN=GSTM5 PE=1 SV=3,GSTM5,Kidney_Glomerular,Glomerular,Homo sapiens,13581.989258666878,7351.42145545835,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,13.729513393305597,12.844003751815775,0.2310509514224794,-0.11406107419840401,-0.3451120256208834
P46459,Vesicle-fusing ATPase OS=Homo sapiens GN=NSF PE=1 SV=3,NSF,Kidney_Glomerular,Glomerular,Homo sapiens,3447.555516971867,4563.52759199774,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,11.751776477020108,12.156249840172984,-0.37294833963267493,-0.3388577265515764,0.03409061308109851
P46734,Dual specificity mitogen-activated protein kinase kinase 3 OS=Homo sapiens GN=MAP2K3 PE=1 SV=2,MAP2K3,Kidney_Glomerular,Glomerular,Homo sapiens,11409.471045588063,9991.001979348785,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,13.478070729555244,13.286558047396227,0.1542605606502468,0.03059055547153078,-0.12367000517871601
P46776,60S ribosomal protein L27a OS=Homo sapiens GN=RPL27A PE=1 SV=2,RPL27A,Kidney_Glomerular,Glomerular,Homo sapiens,23878.3669021055,20239.764900234037,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,14.543476967437744,14.304976190180643,0.47963478361584516,0.3634668725931969,-0.11616791102264828
P46777,60S ribosomal protein L5 OS=Homo sapiens GN=RPL5 PE=1 SV=3,RPL5,Kidney_Glomerular,Glomerular,Homo sapiens,11857.992663578994,20288.049471574097,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,13.533693848035375,14.308413656927483,0.1712478170702642,0.36459043002294567,0.19334261295268146
P46778,60S ribosomal protein L21 OS=Homo sapiens GN=RPL21 PE=1 SV=2,RPL21,Kidney_Glomerular,Glomerular,Homo sapiens,9126.289816355971,11127.2176091598,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,13.155970826257903,13.4419349163131,0.0558915047669595,0.0813764534422165,0.025484948675257003
P46934,E3 ubiquitin-protein ligase NEDD4 OS=Homo sapiens GN=NEDD4 PE=1 SV=4,NEDD4,Kidney_Glomerular,Glomerular,Homo sapiens,2288.1338774039823,5456.26964972296,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,11.16058612440968,12.413963615289799,-0.5534974060504659,-0.2546223729885889,0.298875033061877
P46939,Utrophin OS=Homo sapiens GN=UTRN PE=1 SV=2,UTRN,Kidney_Glomerular,Glomerular,Homo sapiens,94776.48380237995,147721.79126159698,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,16.53225673967575,17.17253290245866,1.087006554150763,1.3007456556585155,0.21373910150775255
P46940,Ras GTPase-activating-like protein IQGAP1 OS=Homo sapiens GN=IQGAP1 PE=1 SV=1,IQGAP1,Kidney_Glomerular,Glomerular,Homo sapiens,15379.341797356734,20795.940997163332,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,13.9087999442193,14.344083718840144,0.285804922365685,0.3762494120679091,0.09044448970222407
P47755,F-actin-capping protein subunit alpha-2 OS=Homo sapiens GN=CAPZA2 PE=1 SV=3,CAPZA2,Kidney_Glomerular,Glomerular,Homo sapiens,13439.796989032582,13206.045111145766,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,13.714331066627022,13.689020099703146,0.22641428085476298,0.16213778555805747,-0.06427649529670551
P47756,F-actin-capping protein subunit beta OS=Homo sapiens GN=CAPZB PE=1 SV=4,CAPZB,Kidney_Glomerular,Glomerular,Homo sapiens,3544.916633820143,3251.7307882588234,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,11.791942902853547,11.667435707558797,-0.3606815449301815,-0.4986296722641312,-0.13794812733394968
P47895,Aldehyde dehydrogenase family 1 member A3 OS=Homo sapiens GN=ALDH1A3 PE=1 SV=2,ALDH1A3,Kidney_Glomerular,Glomerular,Homo sapiens,3579.2222593006536,6071.147694851742,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,11.80583343707833,12.567991166989703,-0.3564393867568365,-0.2042775077597054,0.1521618789971311
P47897,Glutamine--tRNA ligase OS=Homo sapiens GN=QARS PE=1 SV=1,QARS,Kidney_Glomerular,Glomerular,Homo sapiens,6726.865639018174,7804.663544783667,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,12.7159331787424,12.930305562871526,-0.07849564498404185,-0.08585278939053055,-0.0073571444064887
P47914,60S ribosomal protein L29 OS=Homo sapiens GN=RPL29 PE=1 SV=2,RPL29,Kidney_Glomerular,Glomerular,Homo sapiens,11227.11727280706,13891.064959282769,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,13.454828416914165,13.761973441438528,0.14716237674009344,0.18598303997604826,0.038820663235954816
P48047,"ATP synthase subunit O, mitochondrial OS=Homo sapiens GN=ATP5O PE=1 SV=1",ATP5O,Kidney_Glomerular,Glomerular,Homo sapiens,38796.28078200766,57500.24140264472,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,15.243667920111676,15.81130548249527,0.6934725471403238,0.8558199897787007,0.16234744263837686
P48061,Stromal cell-derived factor 1 OS=Homo sapiens GN=CXCL12 PE=1 SV=1,CXCL12,Kidney_Glomerular,Glomerular,Homo sapiens,1924.4576092882637,9238.62439081983,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,CXCL12,Secreted Factors,Matrisome-associated,exact_gene,100,10.910985645894721,13.173618489061447,-0.629725194907849,-0.006324443050630714,0.6234007518572182
P48507,Glutamate--cysteine ligase regulatory subunit OS=Homo sapiens GN=GCLM PE=1 SV=1,GCLM,Kidney_Glomerular,Glomerular,Homo sapiens,147.02619813710433,141.06549640903933,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,7.209708720883434,7.150412398092796,-1.7600922423634733,-1.9750468926965976,-0.21495465033312433
P48668,"Keratin, type II cytoskeletal 6C OS=Homo sapiens GN=KRT6C PE=1 SV=3",KRT6C,Kidney_Glomerular,Glomerular,Homo sapiens,1489.5596054389798,945.301106827981,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,10.54163835254524,9.886155502523017,-0.7425235663693159,-1.0808522088667165,-0.3383286424974006
P48681,Nestin OS=Homo sapiens GN=NES PE=1 SV=2,NES,Kidney_Glomerular,Glomerular,Homo sapiens,316008.063250291,361852.6710358951,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,18.269606410430146,18.465046882381223,1.6175917704197837,1.723211905413816,0.10562013499403222
P48729,Casein kinase I isoform alpha OS=Homo sapiens GN=CSNK1A1 PE=1 SV=2,CSNK1A1,Kidney_Glomerular,Glomerular,Homo sapiens,1516.3943365087264,1010.7431735312808,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,10.567380342821915,9.982627399500121,-0.7346619828849654,-1.0493197680917714,-0.314657785206806
P48735,"Isocitrate dehydrogenase [NADP], mitochondrial OS=Homo sapiens GN=IDH2 PE=1 SV=2",IDH2,Kidney_Glomerular,Glomerular,Homo sapiens,14505.613991188791,27457.247001411404,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,13.824423196805194,14.74495190295512,0.2600363303957389,0.5072756764023324,0.24723934600659347
P49189,4-trimethylaminobutyraldehyde dehydrogenase OS=Homo sapiens GN=ALDH9A1 PE=1 SV=3,ALDH9A1,Kidney_Glomerular,Glomerular,Homo sapiens,1131.293964284608,2164.944051915483,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,10.145032841558615,11.080780262111304,-0.8636465759526134,-0.6903816608589284,0.17326491509368502
P49257,Protein ERGIC-53 OS=Homo sapiens GN=LMAN1 PE=1 SV=2,LMAN1,Kidney_Glomerular,Glomerular,Homo sapiens,800.0903557019957,1390.5511860780423,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,LMAN1,ECM-affiliated Proteins,Matrisome-associated,exact_gene,100,9.645821164457947,10.442478261634003,-1.016105427568514,-0.8990146478453492,0.11709077972316473
P49406,"39S ribosomal protein L19, mitochondrial OS=Homo sapiens GN=MRPL19 PE=1 SV=2",MRPL19,Kidney_Glomerular,Glomerular,Homo sapiens,25.486105110877,156.91834988520733,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,4.727163800038432,7.303035009802836,-2.5182594990171925,-1.925161240859499,0.5930982581576936
P49411,"Elongation factor Tu, mitochondrial OS=Homo sapiens GN=TUFM PE=1 SV=2",TUFM,Kidney_Glomerular,Glomerular,Homo sapiens,262011.24288740233,432239.2262413567,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,17.999274699712043,18.721473816644348,1.5350326796332658,1.8070266470237146,0.2719939673904488
P49419,Alpha-aminoadipic semialdehyde dehydrogenase OS=Homo sapiens GN=ALDH7A1 PE=1 SV=5,ALDH7A1,Kidney_Glomerular,Glomerular,Homo sapiens,6635.30893208017,7294.664694367991,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,12.696165332560131,12.832823710040751,-0.08453272958384932,-0.11771534053066054,-0.03318261094681123
P49458,Signal recognition particle 9 kDa protein OS=Homo sapiens GN=SRP9 PE=1 SV=2,SRP9,Kidney_Glomerular,Glomerular,Homo sapiens,4272.752884882751,6292.951904222083,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,12.061287776173845,12.619750438861594,-0.2784238335049695,-0.1873596671657547,0.09106416633921482
P49590,"Probable histidine--tRNA ligase, mitochondrial OS=Homo sapiens GN=HARS2 PE=1 SV=1",HARS2,Kidney_Glomerular,Glomerular,Homo sapiens,69553.3354729709,50664.55914778597,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,16.085852823438668,15.628717761276747,0.9506751509640107,0.7961400551452841,-0.1545350958187266
P49711,Transcriptional repressor CTCF OS=Homo sapiens GN=CTCF PE=1 SV=1,CTCF,Kidney_Glomerular,Glomerular,Homo sapiens,1771.4493621000793,2352.267391370813,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,10.791528695714659,11.200449541598067,-0.666207253075566,-0.6512670110361695,0.01494024203939659
P49716,CCAAT/enhancer-binding protein delta OS=Homo sapiens GN=CEBPD PE=1 SV=2,CEBPD,Kidney_Glomerular,Glomerular,Homo sapiens,12361.699473966351,12748.691566525196,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,13.593706178817381,13.63817472617658,0.18957553545809608,0.14551865833402308,-0.044056877124072996
P49721,Proteasome subunit beta type-2 OS=Homo sapiens GN=PSMB2 PE=1 SV=1,PSMB2,Kidney_Glomerular,Glomerular,Homo sapiens,6816.0810810960165,6372.219929966341,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,12.734938426954121,12.637806731446522,-0.07269145720169179,-0.1814578554009828,-0.10876639819929101
P49748,"Very long-chain specific acyl-CoA dehydrogenase, mitochondrial OS=Homo sapiens GN=ACADVL PE=1 SV=1",ACADVL,Kidney_Glomerular,Glomerular,Homo sapiens,61298.92848445873,69345.54648582086,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,15.903597770346796,16.081536416505813,0.8950146018018592,0.9441466547375942,0.04913205293573497
P49750,YLP motif-containing protein 1 OS=Homo sapiens GN=YLPM1 PE=1 SV=3,YLPM1,Kidney_Glomerular,Glomerular,Homo sapiens,76890.88695776387,44589.928995407565,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,16.230543763649802,15.444462636234372,0.9948636497425881,0.7359151191801739,-0.2589485305624142
P49756,RNA-binding protein 25 OS=Homo sapiens GN=RBM25 PE=1 SV=3,RBM25,Kidney_Glomerular,Glomerular,Homo sapiens,3831.909200486016,4021.632899509499,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,11.904224106552112,11.973924370072217,-0.3263909540662938,-0.39845194277271023,-0.07206098870641642
P49773,Histidine triad nucleotide-binding protein 1 OS=Homo sapiens GN=HINT1 PE=1 SV=2,HINT1,Kidney_Glomerular,Glomerular,Homo sapiens,3679.47405215652,1917.8430290135732,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,11.845675884816334,10.90602098133021,-0.34427153470862093,-0.7475028209456809,-0.40323128623705995
P49790,Nuclear pore complex protein Nup153 OS=Homo sapiens GN=NUP153 PE=1 SV=2,NUP153,Kidney_Glomerular,Glomerular,Homo sapiens,34931.725349087,23697.7201023443,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,15.092291581521646,14.532521525092314,0.6472423329808866,0.4378414834544324,-0.2094008495264542
P49792,E3 SUMO-protein ligase RanBP2 OS=Homo sapiens GN=RANBP2 PE=1 SV=2,RANBP2,Kidney_Glomerular,Glomerular,Homo sapiens,34577.86175840887,49729.496567420894,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,15.077602759734795,15.601843216316082,0.6427563784170426,0.7873559426329442,0.1445995642159016
P49796,Regulator of G-protein signaling 3 OS=Homo sapiens GN=RGS3 PE=1 SV=2,RGS3,Kidney_Glomerular,Glomerular,Homo sapiens,47982.57060519067,78012.33509919884,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,15.55025289655418,16.2514331296415,0.7871033566249477,0.9996784542841542,0.21257509765920657
P49914,5-formyltetrahydrofolate cyclo-ligase OS=Homo sapiens GN=MTHFS PE=1 SV=2,MTHFS,Kidney_Glomerular,Glomerular,Homo sapiens,806.6207363044473,897.8715044119766,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,9.657534143261755,9.811971083938014,-1.0125282930996227,-1.1050998484255254,-0.09257155532590278
P49916,DNA ligase 3 OS=Homo sapiens GN=LIG3 PE=1 SV=2,LIG3,Kidney_Glomerular,Glomerular,Homo sapiens,322910.57377942867,301914.9376119453,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,18.30077962531422,18.20378739063523,1.6271120456064623,1.6378176122723849,0.010705566665922595
P49959,Double-strand break repair protein MRE11A OS=Homo sapiens GN=MRE11A PE=1 SV=3,MRE11A,Kidney_Glomerular,Glomerular,Homo sapiens,9725.677622847144,7883.181243775313,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,13.247731387144242,12.944745226503954,0.08391510753525189,-0.08113309533903139,-0.1650482028742833
P50053,Ketohexokinase OS=Homo sapiens GN=KHK PE=1 SV=2,KHK,Kidney_Glomerular,Glomerular,Homo sapiens,2816.9624465025568,961.9650683138832,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,11.460436670402776,9.911339654837876,-0.46192328630228185,-1.0726206117258004,-0.6106973254235185
P50120,Retinol-binding protein 2 OS=Homo sapiens GN=RBP2 PE=1 SV=3,RBP2,Kidney_Glomerular,Glomerular,Homo sapiens,564.2930381285787,7804.431644800327,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,9.142855119353898,12.93026270092598,-1.1697108602052417,-0.08586679908456371,1.083844061120678
P50135,Histamine N-methyltransferase OS=Homo sapiens GN=HNMT PE=1 SV=1,HNMT,Kidney_Glomerular,Glomerular,Homo sapiens,1849.9712224896127,740.7961902693904,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,10.85406675010598,9.53487904821477,-0.6471081806937495,-1.1956691072400987,-0.5485609265463491
P50213,"Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial OS=Homo sapiens GN=IDH3A PE=1 SV=1",IDH3A,Kidney_Glomerular,Glomerular,Homo sapiens,6446.894319011381,9360.452116304014,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,12.654612382949859,13.19251661772938,-0.09722296755189673,-0.0001474719154997636,0.09707549563639696
P50226,Sulfotransferase 1A2 OS=Homo sapiens GN=SULT1A2 PE=1 SV=2,SULT1A2,Kidney_Glomerular,Glomerular,Homo sapiens,2617.5832107383867,4043.505392155339,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,11.354570734708934,11.981747569044288,-0.4942546593880745,-0.3958948814316651,0.09835977795640938
P50336,Protoporphyrinogen oxidase OS=Homo sapiens GN=PPOX PE=1 SV=1,PPOX,Kidney_Glomerular,Glomerular,Homo sapiens,4030.5516990883298,3655.796897798108,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,11.977119507463188,11.836364784823328,-0.30412875624366115,-0.4434141505327179,-0.13928539428905673
P50395,Rab GDP dissociation inhibitor beta OS=Homo sapiens GN=GDI2 PE=1 SV=2,GDI2,Kidney_Glomerular,Glomerular,Homo sapiens,5531.220603792383,5168.628357640943,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,12.433642971456282,12.335844854204169,-0.16470685117058598,-0.28015597691398214,-0.11544912574339616
P50402,Emerin OS=Homo sapiens GN=EMD PE=1 SV=1,EMD,Kidney_Glomerular,Glomerular,Homo sapiens,12606.417850462602,27094.639546014,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,13.621985204319891,14.725773079412779,0.19821192749517577,0.5010069583981084,0.3027950309029326
P50416,"Carnitine O-palmitoyltransferase 1, liver isoform OS=Homo sapiens GN=CPT1A PE=1 SV=2",CPT1A,Kidney_Glomerular,Glomerular,Homo sapiens,728.6790824905189,1952.4415949336544,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,9.511118286785656,10.931802406342259,-1.057243579942168,-0.7390760015012673,0.3181675784409007
P50440,"Glycine amidinotransferase, mitochondrial OS=Homo sapiens GN=GATM PE=1 SV=1",GATM,Kidney_Glomerular,Glomerular,Homo sapiens,235698.522264296,258392.682143586,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,17.846589308851666,17.979211270275357,1.4884026819451233,1.5644135076926302,0.07601082574750695
P50570,Dynamin-2 OS=Homo sapiens GN=DNM2 PE=1 SV=2,DNM2,Kidney_Glomerular,Glomerular,Homo sapiens,2587.838189906323,2700.9470100389567,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,11.338089079983158,11.399783665801017,-0.4992881437144336,-0.5861134102176135,-0.08682526650317995
